xxx_1953936235	A	A	A	A	A	A	A	A	A	A	A
11	那是即便全力奔跑，也无法越过的屏障。	那是即使全力奔跑，也無法越過的障礙。	全力で走っても越えられない壁だった。	온 힘을 다해 달려도 넘을 수 없는 장벽이었다.	A barrier no one could break through — no matter how much they ran.						0
13	在一切“纷争”都已被完美解决的天空之城中，那些困扰着地面世界的人们的问题，似乎也并没有消弭。	在一切「紛爭」都已被完美解決的天空之城中，那些困擾著地面世界人們的問題，似乎也並沒有消弭。	全ての「紛争」が完璧に解決された天空城においてさえ、地上の人々を悩ませる問題は解消されていないようだ。	모든 '분쟁'이 완벽하게 해결된 공중 도시에서도, 지상 세계의 사람들을 곤혹스럽게 하는 문제들은 사라지지 않은 듯했다.	In this skytopia, where all "conflicts" were said to be resolved, the problems that plagued the ground still persisted.						0
14	强风吹拂，少女松开了手中的纸飞机。	強風吹拂，少女放開了手中的紙飛機。	強風が吹き抜け、少女は手にしていた紙飛行機を放した。	강한 바람이 불자, 소녀는 손에 든 종이비행기를 놓았다.	A sudden gust, and the girl let go of the paper plane.						0
15	白色的机翼短暂地切开天空。	白色的機翼短暫地切開天空。	白い翼が一瞬空を切り裂く。	하얀 날개가 잠시 하늘을 가르더니.	Its white wings traced a fleeting arc through the sky.						0
16	随后，没入视线无法穿透的云层。	隨後，沒入視線無法穿透的雲層。	その後、視線が届かない雲の中に消えた。	시야가 관통할 수 없는 구름층 속으로 사라지며.	Then it vanished — swallowed by clouds beyond the reach of sight.						0
17	坠入大地。	墜入大地。	大地へと墜ちていく。	대지로 떨어진다.	Drifting down, back toward the earth.						0
18	呜……再过一个月就要毕业了啊……	嗚……再過一個月就要畢業了啊……	はぁ……あと一か月で卒業かー……	흑… 한 달만 더 있으면 졸업이네…	Aww... just one month left 'til graduation...						0
19	吹开遮挡着视线的斜刘海，个子娇小的女孩仰面感叹道。	吹開遮擋著視線的斜瀏海，個子嬌小的女孩仰面感嘆道。	視界を遮る前髪を吹き払い、小柄な少女は空を仰いでため息をついた。	시야를 가리는 깻잎 머리를 후 불어내며, 아담한 소녀가 하늘을 보며 한숨을 푹 내쉬었다.	The petite girl tipped her head back, puffing her choppy bangs away from her face.						0
20	是啊，到时候我就能回家继承便利店啦~	是啊，到時候我就能回家繼承便利商店啦~	卒業したら、うちのお店を継ぐんだ～	그러게, 그때 되면 난 집으로 돌아가서 편의점을 물려받을 수 있겠다~	Mmhm. Then it's back home to run the family convenience store for me~						0
21	而回应她的，则是梳着一头漂亮金色卷发的女孩。	而回應她的，則是著一頭漂亮金色捲髮的女孩。	彼女に答えたのは、美しい金色の巻き髪の少女だった。	예쁜 금발 곱슬머리를 한 소녀가 대답했다.	The reply came from her friend, a girl with glossy blonde curls.						0
22	诶？你不打算考大学吗？	欸？你不打算考大學嗎？	えっ？あんた、大学行かないの？	에엥? 대학은 안 갈 거야?	Huh? You're not applying for college?						0
23	考得上再说呗。	考得上再說吧。	だって、受かる自信ないし。	붙어야 가지, 뭐.	I'll bother with that if I even pass the exams.						0
24	喂喂，你就这么放弃了？	喂喂，你就這樣放棄了？	やってみなきゃわかんないっしょ！諦めちゃうの？	에이, 너무 쉽게 포기해 버리는 거 아냐?	What's this now? You're giving up already?						0
25	没办法啊，我已经尽力了，但真的不是读书的料。	沒辦法啊，我已經盡力了，但真的不是讀書的料。	うん、頑張ったけどね……勉強向いてないから。	어쩔 수 없잖아. 난 최선을 다했지만, 정말로 공부 머리가 없는걸.	It's not like I want to. I really tried. Guess I'm just not the studying type.						0
26	就是就是！哪像米娅，天天玩还能考这么好。	就是就是！哪像米婭，天天玩還能考這麼好。	まーね、私らもミアみたいに、遊びながらでもいい点取れたらいいのにな～	그러게 말이야! 미아처럼 맨날 놀면서도 공부 잘하면 얼마나 좋을까?	Uh-huh! Not everyone can be like Mia, who aces all her tests while goofing off all day.						0
27	谢谢夸奖~哎，等等……你该不会是在讽刺我吧？！	謝謝誇獎~欸，等等……你該不會是在諷刺我吧？！	褒められちゃった～……って、もしかして嫌味言われた！？	칭찬 고마워~ 앗, 잠깐… 혹시 지금 비꼬는 거 아니지?!	Why thank you~ Wait... that wasn't a compliment, was it!?						0
28	少女突然反应了过来。	少女突然反應了過來。	少女は突然皮肉に気づいた。	소녀는 문득 깨달았다.	The pink-haired girl's smug look melted into one of suspicion.						0
29	哎嘿嘿，被发现了~	欸嘿嘿，被發現了~	えへへ、バレちゃった～	에헤헤, 들켜버렸네~	Hehe, busted~						0
30	刚刚还满脸坏笑的小个子女孩很快便发出了令人同情的悲鸣。	剛剛還滿臉壞笑的小個子女孩很快便發出了令人同情的悲鳴。	先ほどまで意地悪く笑っていた小柄な少女は、すぐに同情を誘うような悲鳴を上げた。	조금 전까지 익살맞게 웃던 작은 소녀는 곧 불쌍한 울음소리를 내뱉었다.	However, the teasing grin on the petite girl's face quickly turned into a pitiful little yelp.						0
31	看着两人，金发的女孩叹了一口气，随即又认真地看向了米娅。	看著兩人，金髮的女孩嘆了一口氣，隨後又認真地看向了米婭。	二人を見て、金髪の少女はため息をつき、改めてミアを見つめた。	두 사람을 보던 금발 소녀는 한숨을 쉬더니, 이내 진지한 표정으로 미아를 바라보았다.	Watching them banter, the blonde girl sighed, and shot a more serious look Mia's way.						0
32	对了，米娅，你有想过毕业了要成为什么样的人吗？	對了，米婭，你有想過畢業了要成為什麼樣的人嗎？	ミアは卒業したら、何するの？	그러고 보니 미아, 넌 졸업하면 어떤 사람이 되고 싶어?	So, Mia — ever think about what you wanna be after graduation?						0
33	什么样的人？嗯……啊，对了，我要成为天启者~	什麼樣的人？嗯……啊，對了，我要成為天啟者~	え？うーん……覚醒者かな！	어떤 사람이 될 거냐고? 음… 아, 맞다, 나는 계시자가 될 거야~	Me? Hmm... oh! Right! I'm gonna be a Manifestation~!						0
34	……	……	……	……	...						0
35	唔……那以后我们一起玩的机会就少了呀……	唔……那以後我們一起玩的機會就少了呀……	え～それじゃあ、一緒に遊ぶ時間が減っちゃうじゃん……	으음… 그러면 앞으로 같이 놀 기회가 줄어들겠네…	Aww...that means we won't get to hang out as much...						0
36	喂，天启者什么的明显是在开玩笑吧。而且我不是问这个，我是想知道——	喂，天啟者什麼的明顯是在開玩笑吧。而且我不是問這個，我是想知道——	覚醒者って、冗談でしょ……？私が聞きたいのは、そういうことじゃなくて――	야, 계시자라니, 누가 봐도 농담이잖아. 그리고 내가 궁금한 건 그게 아니고…	Come on. "Manifestation"? She's clearly messing around. And I didn't mean professions...						0
37	刚体，升格体，米娅会选择哪一边呢？	剛體、升格體，米婭會選擇哪一邊呢？	剛体と昇格者、どっちになりたいかだよ！	강체랑 승격체 중에서, 미아는 어떤 걸 선택할 거야?	I meant the real question — bionic or transcendent?						0
38	我选刚体！	我選剛體！	私は剛体かな！	난 강체!	Bionic for me!						0
39	没问你啦。	沒問你啦。	聞いてないよ。	너한테 물어본 거 아니거든.	Can it. I wasn't asking you.						0
40	唔，我想想哦……	唔，我想想喔……	えっとね……	음, 생각해 볼게…	Hmm...						0
41	肯定是刚体吧！米娅不是也住在刚体区吗？	肯定是剛體吧！米婭不是也住在剛體區嗎？	やっぱ剛体っしょ！ミアの家、剛体エリアにあるし！	당연히 강체겠지! 미아도 강체 구역에 살고 있잖아?	It has to be bionic! You live in the bionic district, right Mia?						0
42	都说了我没问你啦。	都說了我沒問你啦。	だから聞いてないって。	너한테 물어본 거 아니라니까?	I said I wasn't asking you.						0
43	而且住在刚体区，也代表不了一定就要选择刚体对吧……	而且住在剛體區，也代表不了一定就要選擇剛體對吧……	それにさ、剛体エリアに住んでるからって、剛体にならなきゃいけないって決まりはないし。	그리고 강체 구역에 산다고 해서, 꼭 강체를 선택해야 하는 건 아니잖아…	And besides. Just because you live there doesn't mean you have to be one.						0
44	嗯！我觉得升格体也挺不错的~	嗯！我覺得升格體也蠻不錯的~	うーん、昇格者もイケてるとは思うけどね。	응! 난 승격체도 괜찮다고 생각해~	Mhm! Transcendent sounds kinda nice too~						0
45	这么说，米娅想要成为升格体？	這麼說，米婭想要成為升格體？	じゃあ、ミアは昇格者になんの？	그럼, 미아는 승격체가 되고 싶다는 거야?	Wait — you're leaning transcendent?						0
46	说不定是哦~	說不定是喔~	さぁ～	어쩌면 그럴지도~	Maybe~ Who knows?						0
47	哎……怎么还是“说不定”嘛……	欸……怎麼還是「說不定」嘛……	「さぁ」って……	어휴… 왜 또 '어쩌면'이야…	Aw... "maybe"?						0
48	班上有一半的女生都已经决定未来的方向了，米娅还在犹豫吗？	班上有一半的女生都已經決定未來的方向了，米婭還在猶豫嗎？	もう、みんな進路決めたってのに、まだ迷ってんの？ヤバくない？	반 여자애들 중 절반은 이미 진로를 정했는데, 미아는 아직도 고민 중이야?	Half the girls in class already know what they want to be, and you're still on the fence?						0
49	就是就是，这可不像米娅你啊。	就是就是，這可不像米婭你啊。	そうだよ、そんなのミアらしくないよ。	그러게 말이야, 이건 미아답지 않은데.	Yeah, that's not like you, Mia.						0
50	呜呜呜……要是米娅选择刚体就好了。	嗚嗚嗚……要是米婭選擇剛體就好了。	ミアも剛体になんなよ……	히이잉… 미아가 강체를 선택하면 좋을 텐데.	Aww... if only you'd go bionic.						0
51	都说了还没决定啦！你还真是老样子，完全听不进人话呢。	都說了還沒決定啦！你還真是老樣子，完全聽不進人話呢。	だからまだ決めてないって！アンタ、昔から人の話ぜんぜん聞かないよね。	아직 결정 안 했다니까! 너도 참, 남의 말을 안 듣는 건 여전하구나.	I told you — I haven't decided yet! You're always like this, never listening!						0
52	呜……我就是这样的人嘛，也就只有你们能理解我了。	嗚……我就是這樣的人嘛，也就只有你們能理解我了。	ていうか、私は昔からこうだもん。分かってくれるの、あんたらだけだし。	힝… 나야 원래 이렇잖아. 너희들만이 날 이해해 주는걸.	Well... that's the kinda person I am... You two are the only ones who understand me.						0
53	理解……吗？	理解……嗎？	わかってくれる……か。	이해… 라고?	"Understand," huh...?						0
54	名叫米娅的少女仰望着那片触手可及的天空。	名叫米婭的少女仰望著那片觸手可及的天空。	ミアと呼ばれる少女は、手が届きそうな空を見上げた。	미아라는 이름의 소녀는 손을 뻗으면 닿을 듯한 하늘을 올려다보았다.	Mia lifted her eyes to the sky — so close she could almost touch it.						0
55	在这座悬浮之城，云层就在脚下，苍穹近在咫尺。	在這座懸浮之城，雲層就在腳下，蒼穹近在咫尺。	この浮遊都市では、雲は足元にあり、蒼穹が目の前に広がっている。	이 공중 도시에서는 구름이 바로 발밑에 있고, 창공이 바로 눈앞에 있다.	She'd grown up in this city adrift above the clouds, the heavens always within reach...						0
56	可当她听到"理解"这个词时，却依旧感到一阵莫名的疏离。	但當她聽到「理解」這個詞時，卻依舊感到一陣莫名的疏離。	しかし「わかってくれる」という言葉を聞いた時、彼女はなぜか疎外感を覚えた。	하지만 그녀는 '이해'라는 단어를 들었을 때, 여전히 알 수 없는 거리감을 느꼈다.	And yet, that single word — "understand" — still felt alien to her somehow.						0
57	新恒提罗这座奇迹般的城市，给了她们触摸天空的权利，但也却从未告诉她们该如何飞翔。	新恆提羅這座奇蹟般的城市，給了她們觸摸天空的權利，但卻從未告訴她們該如何飛翔。	ニューガントラという奇跡の都市は、彼女たちに空に触れる権利を与えたが、飛ぶ方法は教えてくれなかった。	뉴헨틸로라는 이 기적 같은 도시는 그들에게 하늘을 만질 수 있는 권리를 주었지만, 어떻게 날아야 하는지는 전혀 알려주지 않았다.	New Hentiro, a city of miracles, had given its people the chance to touch the sky — but never taught them how to fly.						0
58	就像那只被放飞的纸飞机一般。	就像那被放飛的紙飛機一樣。	あの放たれた紙飛行機のように。	마치 그 날려 보낸 종이비행기처럼.	Like that paper plane she'd let go just moments ago...						0
59	能做到的，不过是短暂地划过天际。	能做到的，不過是短暫地劃過天際。	できることは、ただ一瞬、空を掠めていくことだけだ。	할 수 있는 것은, 잠시 하늘을 스쳐 지나가는 것뿐이었다.	Capable only of drawing a brief arc across the sky.						0
60	尊敬的各位乘客，“彩羽”号已抵达新恒提罗空港，感谢您乘坐本次航班，预祝您拥有一段美好的旅程……	親愛的各位乘客，「彩羽號」已抵達新恆提羅空港，感謝您搭乘本次航班，預祝您擁有一段美好的旅程……	皆さま、「カラフルウイング号」は、ただいまニューガントラ空港に到着いたしました。またのご利用を、乗務員一同、心よりお待ち申し上げております。	승객 여러분, '이로하'호가 뉴헨틸로 공항에 착륙했습니다. 본 항공편을 이용해 주셔서 감사합니다. 즐거운 여정이 되시길 바랍니다…	Ladies and gentlemen, the H2 Pluma has arrived at New Hentiro Skyport. Thank you for choosing to fly with us. We wish you a pleasant trip...						0
61	伴随着熟悉的广播音响起，我又回到了这座对我而言意义非凡的城市。	伴隨著熟悉的廣播音響起，我又回到了這座對我而言意義非凡的城市。	聞き覚えのあるアナウンスとともに、私は再び、様々な思い出を持つこの街に戻ってきた。	익숙한 방송이 울리며, 나는 내게 특별한 의미가 있는 이 도시로 다시 돌아왔다.	As that familiar announcement echoed overhead, I realized I was back in the city that meant more to me than most.						0
62	这里就是新恒提罗……	這裡就是新恆提羅……	ここが、ニューガントラ……	여기가 바로 뉴헨틸로…	So this is New Hentiro...						0
63	没错，远离尘世的天空之城，新恒提罗。	沒錯，遠離塵世的天空之城，新恆提羅。	ああ、地上から遠く離れた天空城、ニューガントラだ。	그래요, 속세를 떠난 공중 도시, 뉴헨틸로예요.	That's right — the city in the sky, floating far above the noise of the world.						0
64	怎么样，晴对这里的第一印象如何？	怎麼樣，晴對這裡的第一印象如何？	ここの第一印象はどうだ？晴。	어때요? 하루, 여기 처음 와본 소감이 어때요?	What do you think of this place, Haru?						0
65	收到，是要我评估一下当下的作战环境吗？	收到，是要我評估當下的作戰環境嗎？	つまり、現段階の作戦環境を評価してほしいのか？	이해했어, 현재 전투 환경을 평가하라는 말이지?	Roger. Should I proceed with an assessment of the current combat environment?						0
66	晴的回答，让我一时间竟不知如何回复。	晴的回答，讓我一時竟不知如何回答。	晴の返事に、私は一瞬言葉に詰まった。	하루의 대답에, 나는 한순간 어떻게 대답해야 할지 몰랐다.	Her response left me momentarily speechless.						0
67	老实说，我只是想问问她对这座城市的直观感受。	老實說，我只是想問問她對這座城市的直覺感受。	彼女の街に対する率直な感想を聞くつもりだったが……	솔직히 나는 그저 이 도시에 대한 직관적인 느낌을 물어보고 싶었을 뿐이었다.	Truth is, I just wanted to hear what she thought of the place.						0
68	但看着她那副如临大敌的认真模样，我还是将到嘴边的话又咽了回去。	但看著她那副如臨大敵的認真模樣，我還是將到嘴邊的話又吞了回去。	晴の真剣な顔を見て、私は話そうとしていた言葉を飲み込んだ。	하지만 강적을 마주한 듯 진지한 그녀의 모습을 보고, 나는 하려던 말을 다시 삼켰다.	But seeing her already in mission mode, I decided to let it play out for now.						0
69	这里的视野过于开阔，缺乏掩体。	這裡的視野過於開闊，缺乏掩護物。	ここはひらけていて、防御には不向きだ。	이곳은 시야가 너무 트여있어서 엄폐물이 부족해.	The view's too open. Not enough cover.						0
70	原本以为这里的防御工事会和米德加尔特是同一级别，但实际上，好像并非如此。	原本以為這裡的防禦工事會和米德加爾特是同一級別，但實際上，好像並非如此。	てっきり、ミッドガルドと同レベルの防御システムを擁する場所かと思ったが、自分の勘違いだったか？	원래는 이곳의 방어 시설이 미드가르드와 비슷한 수준일 줄 알았는데, 실제로는 그렇지 않은 것 같네.	I expected defense systems on par with Midgard — but this is nowhere near that level.						0
71	……不过，也有可能是采用了与常规方式不同的防御系统。	……不過，也有可能是採用了與一般方式不同的防禦系統。	いや、通常とは異なる防衛システムが使われている可能性もある。	… 아니면, 일반적인 방식과는 다른 방어 시스템을 채택했을지도.	...Though they may be using something more unconventional.						0
72	啊，原来如此，那些漂浮在四周的群岛，其实就是防御链吗……	啊，原來如此，那些漂浮在四周的群島，其實就是防禦鏈嗎……	なるほど……周囲に浮かんでいる島々が防御システムの一部ということか。	아, 그렇구나. 주변에 떠 있는 아일랜드가 사실 방어선이었던 건가…	Ah... I see. The floating islands — they're part of the defense array.						0
73	很敏锐。晴，你的判断很准确。	很敏銳。晴，你的判斷很準確。	鋭いな。君の言う通りだよ。	역시 예리하네요. 하루, 정확히 봤어요.	Sharp as ever, Haru.						0
74	不过，如果用另外一种视角去看这座城市呢？	不過，如果用另一個視角去看這座城市呢？	だが、視点を変えてこの街を見てみたらどうだ？	하지만, 다른 시각으로 이 도시를 바라보면 어떨까요?	But what if we tried looking at the city from a different angle?						0
75	哎？……分析员是指？	欸？……分析員是指？	え？……どういうことだ？	응? … 분석가, 무슨 말이야?	Huh? You mean...?						0
76	试着想象一下，晴现在只是一名普通的旅客。	試著想像一下，晴現在只是一名普通的旅客。	単なる観光客として見るということだ。	상상해 봐요, 하루는 지금 그냥 평범한 여행객이라고요.	Just picture yourself as a regular tourist.						0
77	……	……	……	……	...						0
78	晴的脸上浮现出一丝淡淡的红晕，她瞬间便理解了我的本意。	晴的臉上浮現出一絲淡淡的紅暈，她瞬間便理解了我的本意。	晴は頬をピンクに染め、一瞬で私が言いたいことを理解した。	하루는 얼굴이 살짝 붉어지면서, 내 의도를 단번에 이해했다.	A faint blush rose to her cheeks — she got the hint immediately.						0
79	嗯，我明白了。	嗯，我明白了。	うん、わかった。	응, 알겠어.	Understood.						0
80	轻轻闭上眼睛，像是在调整呼吸节奏。	輕輕閉上眼睛，像是在調整呼吸節奏。	彼女はゆっくりと目を閉じ、呼吸を整えているようだ。	그녀는 호흡을 가다듬는 듯 눈을 지그시 감았다.	She closed her eyes, likely steadying her breath.						0
81	几秒过后，她缓缓地睁了眼。	幾秒過後，她緩緩地睜了眼。	数秒後、彼女はゆっくりと目を開けた。	몇 초가 지나자, 천천히 눈을 떴다.	A few seconds later, she slowly opened them again.						0
82	第一印象大概还是空阔吧，比我想象的……还要空阔。	第一印象大概還是空闊吧，比我想像的……還要空闊。	……第一印象は、やはりひらけている、だな。思ったよりも……ガランとしている。	첫인상은 광활함일 거야. 내가 상상했던 것보다도… 더 광활해.	My first impression... it's just so vast. So open. More than I imagined.						0
83	站在这里，能真切地感受到自己正置身于云端上……	站在這裡，能真切地感受到自己正置身於雲端上……	ここに立つと、本当に雲の上にいるのだと実感してしまう……	여기 서 있으니, 정말로 구름 위에 있다는 게 실감이 나네…	Standing here... it really feels like I'm floating above the clouds.						0
84	内心，好像也在不知不觉间，就平静下来了。	內心，好像也在不知不覺間，就平靜下來了。	心も、いつの間にか落ち着いている。	마음도, 어느새 평온해진 것 같아.	And somehow... it calms me.						0
85	嗯，这样才对嘛。	嗯，這樣才對嘛。	うん、そうだな。	네, 그래야죠.	Now that's more like it.						0
86	记住，我们现在是一对来谈生意的商人情侣。	記住，我們現在是一對來談生意的商人情侶。	覚えておいてくれ。私と君は、商売の話をするためにここに来たカップルだ。	잊지 마요, 우리는 지금 사업 이야기를 하러 온 사업가 커플이에요.	Remember, we're supposed to be a couple here on business.						0
87	情侣吗……嗯，我明白了。	情侶嗎……嗯，我知道了。	カップル……わかった。	커플이라… 응, 알겠어.	A couple... got it.						0
88	晴点了点头，随即以安全部标准的整备动作幅度抬起手臂，却又在触碰到我胳膊的瞬间软了下来。	晴點了點頭，隨即以安全部標準的整備動作幅度抬起手臂，卻又在觸碰到我手臂的瞬間軟了下來。	晴は静かにうなずくと、安全部の訓練通りに腕を持ち上げた。だが、私の腕に触れた瞬間、その動きはふっと力を失い、柔らかく崩れた。	하루는 고개를 끄덕였고, 안전부 표준 준비 동작의 각도로 팔을 들어 올렸다가, 내 팔에 닿는 순간 힘이 빠졌다.	She gave a small nod, lifting her arm with Security Department precision. But the moment her hand brushed mine, the motion softened.						0
89	她低垂着眼帘，耳尖泛起一抹可爱的红晕，呼吸也变得局促了起来。	她低垂著眼簾，耳尖泛起一抹可愛的紅暈，呼吸也變得侷促了起來。	目を伏している彼女の耳の先はかわいらしいピンク色に染まり、呼吸も早くなっていた。	시선을 떨군 그녀는 귓불이 귀엽게 붉어졌고, 호흡도 가빠지기 시작했다.	Her lashes lowered. The tips of her ears flushed pink. Her breath hitched.						0
90	现在这样……如何？	現在這樣……如何？	これで……どうだ？	지금처럼 하면… 어때?	H—How about this...?						0
91	挺好的哦。	蠻好的喔。	うん、いいぞ。	꽤 좋은데요.	Perfect.						0
92	我低笑时明显感到她小臂肌肉骤然绷紧。	我低笑時明顯感到她小臂肌肉突然繃緊。	私がふっと笑うと、彼女の前腕の筋肉が急に強ばった。	내가 나지막이 웃자, 그녀의 팔뚝 근육이 확연히 긴장되는 것이 느껴졌다.	A quiet laugh escaped me, and I felt her arm tighten with bashful tension.						0
93	随后，我便收拢手臂将晴拉向了自己的胸口。	隨後，我便收攏手臂將晴拉向了自己的胸口。	その後、私はそっと腕を包み込むようにして、晴を自分の胸元へと引き寄せた。	이내 나는 손으로 팔을 감싸고 하루를 내 가슴 쪽으로 끌어당겼다.	Gently, I drew her into my arms.						0
94	唔——	唔——	はっ……	으음…	Mmm...						0
95	随着一声欣喜而又娇羞的声音，那抹绯红以急行军的速度从耳尖漫至脸颊。	隨著一聲欣喜而又嬌羞的聲音，那抹緋紅以急行軍的速度從耳尖漫至臉頰。	彼女は嬉しそうだ。恥じらいを含んだ声が響いた瞬間、耳の先から頬までが急速に赤くなった。	기쁨과 수줍음이 섞인 소리와 함께, 그 홍조는 급행군하듯 빠르게 귓불에서 볼까지 번졌다.	A shy, delighted sound slipped from her lips, and in a heartbeat, the blush spread from her ears to her cheeks.						0
96	晴的额头轻抵在我的肩膀上，我能清晰地感觉到她呼出的温热气息透过衣料。	晴的額頭輕抵在我的肩膀上，我能清晰地感覺到她呼出的溫熱氣息透過衣料。	晴の額がそっと私の肩に触れた。彼女が吐き出すぬくもりある息が、衣服越しにくっきりと伝わってくるのを感じた。	하루가 이마를 내 어깨에 살짝 기대자, 옷감을 통해 그녀의 따뜻한 숨결이 느껴졌다.	Her forehead rested against my shoulder, her warm breath seeping through the fabric.						0
97	过了几秒后，她猛地深吸一口气。	過了幾秒後，她猛地深吸一口氣。	数秒の沈黙のあと、彼女は突然、深く息を吸い込んだ。	몇 초가 지나고, 그녀가 갑자기 숨을 크게 들이마셨다.	A few seconds later, she drew in a deep breath.						0
98	报，报告长官！	報、報告長官！	報、報告します、長官！	보, 보고할 게 있어, 장관!	S—Sir!						0
99	她下意识地用了过去的称呼。	她下意識地用了過去的稱呼。	彼女は、無意識のうちに昔の呼び方を使っていた。	그녀는 무의식적으로 예전 호칭을 사용했다.	She'd slipped back to her old way of addressing me.						0
100	近距离接触导致……体表温度异常升高，心率显著超标。请求，允许进行十秒的自我调节！	近距離接觸導致……體表溫度異常升高，心率明顯超標。請求，允許進行十秒的自我調節！	至近距離での接触により……体温と心拍数が急上昇しています。10秒間の自己調整、許可願います！	근접 접촉으로 인해… 체온이 비정상적으로 상승하고, 심박수가 정상 수치를 현저히 벗어났어. 10초간의 자가 조절 시간을 요청할게!	Close contact... has triggered elevated body temperature and abnormal heart rate! Requesting 10 seconds to regain composure!						0
101	通过。	通過。	許可する。	허가할게요.	Approved.						0
102	我半开玩笑似的回应道，随后握紧了她的手。	我半開玩笑似的回應道，隨後握緊了她的手。	私は半ば冗談めかして返事をし、彼女の手をぎゅっと握った。	나는 농담처럼 대답하고는 그녀의 손을 꼭 잡았다.	I answered half-jokingly, then tightened my grip on her hand.						0
103	为了低调行事，这一次，我与晴都选择了相对普通的着装。	為了低調行事，這一次，我與晴都選擇了相對普通的著裝。	目立たないように、私と晴は今回、比較的普通な服装を選んできた。	눈에 띄지 않기 위해, 이번에는 나와 하루 모두 평범한 옷차림을 선택했다.	To stay low profile, Haru and I had dressed in plain clothes.						0
104	我刻意放慢脚步，试着让晴的动作不至于太过僵硬。	我刻意放慢腳步，試著讓晴的動作不至於太過僵硬。	私は意図的に歩調を遅らせ、晴の動きをぎこちなくさせないように配慮した。	나는 일부러 걸음을 늦추며, 하루가 너무 긴장하지 않도록 노력했다.	I slowed my pace on purpose, hoping it might help her loosen up.						0
105	就在我们即将融入人群的瞬间——	就在我們即將融入人群的瞬間——	ちょうど人混みに紛れ込もうとした瞬間――	우리가 군중 속으로 섞여 들어가려는 순간…	Just as we were about to blend into the crowd...						0
106	哎？这不是playername吗？	欸？這不是playername嗎？	あれ……playername？	어라? playername(이)잖아?	Huh? Wait — is that playername?						0
107	(嗅嗅）	（嗅嗅）	（くんくん）	(킁킁)	*sniff, sniff—*						0
108	嗯~果然是你没错~	嗯~果然是你沒錯~	あは！やっぱり～	음~ 역시 맞네~	Mmm~ Yep, definitely you~						0
109	晴停下脚步，而我也反应了过来。会这样说话的，恐怕只有……	晴停下腳步，而我也反應了過來。會這樣說話的，恐怕只有……	晴が立ち止まり、私も我に返った。こんな風に話すのは、おそらく……	하루가 걸음을 멈추자, 나도 문득 깨달았다. 이런 말투라면, 아마도…	Haru came to a halt, and I realized at once. There's only one person who talks like that...						0
b-1											0
110	米娅？	米婭？	ミア？	미아?	Mia... right?						0
111	哇呼~回答，正确！	哇呼~回答，正確！	ワフー！大正解！	와후~ 정답!	Ding ding ding! Correct!						0
