xxx_987887790	A	A	A	A	A	A	A	A	A	A	A
10	我随手关掉终端，走回床边，抓住了她伸来的手。	我隨手關掉終端，走回床邊，抓住了她伸來的手。	私はそのまま端末を切ってベッドに戻り、彼女が伸ばした腕を掴んだ。	나는 단말기를 끄고 침대 쪽으로 돌아가 그녀가 내민 손을 잡았다.	I turned off the terminal, went back to the bed, and took her outstretched hand.						0
11	我记得，你是不爱睡懒觉的那种类型吧。	我記得，你是不愛睡懶覺的那種類型吧。	確か、寝坊しないタイプじゃなかったか？	내 기억상 넌 늦잠 자는 걸 그다지 좋아하지 않는 타입이었는데.	I thought you weren't the type to sleep in.						0
12	按她自己的说法，把时间花在睡觉这件事上实在太过浪费。	按照她自己的說法，把時間花在睡覺這件事上實在太過浪費。	普段のカーシアなら、「睡眠に時間を費やすのはもったいない」と主張するはずだ。	그녀의 말에 따르면, 시간을 잠자는 데 쓰는 건 너무 아깝다고 했다.	She said herself that spending extra time sleeping was a waste of time.						0
13	偶尔多睡一会儿，也挺不错的。	偶爾多睡一下，也蠻不錯的。	たまには、ちょっと多めに寝てもいいじゃない。	가끔은 조금 더 자는 것도 나쁘지 않아.	Sleeping in a bit every now and then isn't so bad.						0
14	我得提醒一下，你这样可不能算是“偶尔”了，也并不是“多睡了一会儿”。	我必須提醒一下，你這樣可不能算是「偶爾」了，也並不是「多睡了一下」。	言っておくけど、これは「たまに」でも「ちょっと多め」でもないぞ。	한 가지 지적하자면, 이건 '가끔'도 아니고 '조금 더 자는 것'도 아니야.	What you've been doing lately is way more than "every now and then," and it's definitely not just "sleeping in a bit."						0
15	从恒约之后，你就越来越嗜睡了吧，每天睡眠时间已经快到12个小时了。	從恆約之後，你就越來越嗜睡了吧，每天睡眠時間已經快到12個小時了。	誓約を結んでから、君の睡眠時間は日に日に長くなっている。最近は一日12時間くらい寝ているんじゃないか？	언약 이후로 점점 더 잠이 많아진 것 같은데, 하루 수면 시간이 거의 12시간에 달하고 있어.	Since our Covenant, you're averaging nearly 12 hours a night.						0
16	这都多亏了你……对吧，亲爱的？	這都多虧了你……對吧，親愛的？	それもあなたのおかげよ。そうでしょ？	이게 다 네 덕이지… 안 그래, 자기야?	And that's all thanks to you... isn't it, darling?						0
17	凯茜娅慵懒地打了个哈欠，随即侧过身子，用一只手撑着脑袋，玩味地看向我。	凱茜婭慵懶地打了個哈欠，隨後側過身體，用一隻手撐著頭，玩味地看向我。	カーシアは気だるくあくびをすると、手で頭を支えながら体をこっちに向けて、興味ありげに私を見つめた。	캐시아가 나른하게 하품하더니, 몸을 옆으로 돌려 한 손으로 머리를 괸 채 의미심장하게 나를 바라봤다.	Katya let out a long, lazy yawn, then rolled onto her side, propped her head up, and shot me a playful look.						0
18	……	……	……	……	...						0
19	起初我还担心这种嗜睡症状会不会是新的战术套装所导致，但我带着她去医疗部检查后，并没有发现任何异常。	起初我還擔心這種嗜睡症狀會不會是新的戰術套裝所導致，但我帶著她去醫療部檢查後，並沒有發現任何異常。	正直、新しい戦術装備の影響かと思って心配していた。だが医療部に見てもらったが、特にカーシアに異常はなかったらしい。	처음엔 이런 졸음 과다 증상이 새로운 전술 슈트 때문인 줄 알고 걱정했는데, 의료부에 데려가서 검사해 봤더니 아무런 이상도 발견되지 않았다.	I'd worried if her sleepiness was some side effect from her new exosuit, but after a full workup from Medical, everything checked out fine.						0
20	所以，原因就只有一个了。	所以，原因就只有一個了。	つまり、原因はひとつしかない。	그러니까, 이유는 단 하나뿐이다.	So that left only one explanation.						0
21	我的目光投向了凯茜娅身下凌乱的床铺。	我的目光投向了凱茜婭身下凌亂的床鋪。	私はカーシアが寝ているベッドのほうを見た。	나는 캐시아 밑에 있는 어질러진 침대 시트로 시선을 돌렸다.	My eyes wandered to the tangled sheets under Katya.						0
22	这段时间，凯茜娅对我的索取只能用变本加厉来形容。	這段時間，凱茜婭對我的索取只能用變本加厲來形容。	最近のカーシアは日に日に貪欲になっている。	요즘 나에 대한 캐시아의 요구는 '한술 더 뜬다'고밖에 표현할 수 없었다.	Lately, "insatiable" was the only word to describe how much she'd been coming on to me.						0
23	她在最开始还能占据上风，但在体力方面终究还是比不上我。	她在最開始還能佔據上風，但在體力方面終究還是比不過我。	最初こそ彼女のほうが主導権を握っているが、体力だとどうしても私に負けてしまう。	처음에는 그녀에게 주도권이 있었지만, 체력 면에서는 결국 나를 따라올 수 없었다.	In the beginning, she could hold her own, but in terms of stamina, she could never quite keep up.						0
24	到了这种时候，她那不服输的性子又生长出来，促使着她一次又一次发起挑战……	到了這種時候，她那不服輸的個性又生長出來，促使著她一次又一次發起挑戰……	そのせいでカーシアの負けず嫌いが発動し、何度も私に挑んだ結果……	이럴 때면 그녀의 지기 싫어하는 성격이 다시 고개를 들었고, 그녀는 몇 번이고 도전을 이어갔다…	Then her stubbornness would kick in, pushing her to challenge me again and again...						0
25	到最后，她就越来越需要靠睡眠来恢复精力了。	到最後，她就越來越需要靠睡眠來恢復精力了。	体力を回復するためにたくさん寝るしかない、という事態になったかもしれない。	결국에는 더더욱 수면으로 체력을 회복할 수밖에 없었다.	Which meant she'd started needing a lot more sleep to recover.						0
26	你说得没错。	你說的沒錯。	そうだな。	네 말이 맞아.	You're not wrong.						0
27	所以我觉得，我们应该节制一些……	所以我覺得，我們應該節制一點……	だから、これからは節度をもって――	그러니 우리가 좀 절제해야 할 것 같아…	Which is why I think we could use a little restraint—						0
28	我的话还没说完，她忽然扑了过来，修长的双腿像蛇一样紧紧缠住了我的腰肢。	我的話還沒說完，她突然撲了過來，修長的雙腿像蛇一樣緊緊纏住了我的腰。	そう言いかけた途端、彼女は襲い掛かってきた。ヘビのようにすらりとした両足で私の腰を拘束すると、彼女はこう言い放った。	내 말이 채 끝나기도 전에 그녀가 갑자기 달려들었고, 긴 다리로 뱀처럼 내 허리를 꽉 감았다.	Before I could finish, she suddenly pounced on me, her long legs wrapping tightly around my waist.						0
29	那可不行。	那可不行。	それはダメよ。	그건 안 돼.	Not a chance.						0
30	她吻了上来，烈焰般的红唇与蓝色的双瞳交相辉映着，如之前的无数次那样，不由分说地将我拽入了本能的深渊之中。	她吻了上來，烈焰般的紅唇與藍色的雙瞳相互輝映著，如之前的無數次那樣，不由分說地將我拉入了本能的深淵之中。	彼女は艶やかな唇で私の唇を覆い、青い瞳を輝かせながら、いつものように私を本能の深淵に引きずり込む。	그녀가 입을 맞춰왔다. 불꽃처럼 빨간 입술과 푸른 눈동자가 서로 빛나며, 여느 때와 같이 나를 본능의 심연 속으로 거침없이 끌어당겼다.	She kissed me. Her fiery red lips and sapphire eyes drew me into endless desire, pulling me under before I could even protest.						0
31	回过神时，已是日上三竿。	回過神時，已是日上三竿。	気がつけば、時間はすでに昼時を回っていた。	정신을 차려보니 해가 중천에 떠 있었다.	By the time I came back to my senses, the sun was already high in the sky.						0
32	望着房间中熟悉的天花板，我不由得下定了决心。	望著房間中熟悉的天花板，我下定了決心。	見慣れた天井を見つめながら、私は心を決めた。	방 안의 익숙한 천장을 바라보며, 나는 결심했다.	Staring at the familiar ceiling, I made up my mind.						0
33	今天，至少今天，我一定要把凯茜娅带出门才行。	今天，至少今天，我一定要把凱茜婭帶出門才行。	今日は……せめて今日は、カーシアを外に連れ出したい。	오늘은, 적어도 오늘만큼은 캐시아를 꼭 데리고 나가야겠다고.	Today, at the very least, I had to get Katya to step outside.						0
34	我一边思考着，一边看向正在梳理头发的凯茜娅。	我一邊思考著，一邊看向正在梳理頭髮的凱茜婭。	そう考えながら、私は髪を梳いているカーシアを見た。	나는 그렇게 생각하며, 머리를 빗고 있는 캐시아를 바라봤다.	As I was thinking that, I glanced over at her, now brushing her hair.						0
35	凯茜娅，你有什么想去的地方吗？	凱茜婭，你有什麼想去的地方嗎？	カーシア、どこか行きたい場所は？	캐시아, 가고 싶은 곳 있어?	Katya, is there anywhere you'd like to go?						0
36	亲爱的，这座城市里有意思的地方可不剩多少了。	親愛的，這座城市裡好玩的地方沒剩多少了。	そう言われても、この街に面白い場所なんてあまりないわよね。	자기야, 이제 이 도시에는 재미있는 곳이 많지 않아.	Darling, there aren't many interesting places left in this city.						0
37	但出远门的话，你的时间应该不太够吧？	但出遠門的話，你的時間應該不太夠吧？	しかもあなた、遠出できるほど暇じゃないでしょ？	그렇다고 해서 먼 곳으로 가기엔, 네가 시간이 부족하지 않을까?	But you probably don't have the time for anywhere farther, do you?						0
38	毕竟，你可是肩负海姆达尔和整个世界树的男人呢~	畢竟，你可是肩負海姆達爾和整個世界樹的男人呢~	ヘイムダルとユグドラシルの責任を一身に背負った男なのだからね。	아무래도 넌 헤임달과 위그드라실 전체를 책임지고 있는 남자니까~	After all, you're the man holding up Heimdall and all of Yggdrasil~						0
39	虽然听起来像是在揶揄我，不过事实的确如此。	雖然聽起來像是揶揄我，不過事實的確如此。	からかわれているように聞こえるけど、実際彼女の言う通りだ。	나를 놀리는 듯한 말투였지만, 정말 사실이었다.	She sounded like she was teasing, but what she said was true.						0
40	先前和凯茜娅的蜜月旅行就已经花掉了不少时间，就算我心中再怎么想陪她，公司里积压着的大量文件也不愿意放过我。	之前和凱茜婭的蜜月旅行就已經花掉了不少時間，就算我心中再怎麼想陪她，公司裡積壓著的大量文件也不願意放過我。	この前、カーシアとのハネムーンでは休みをたっぷり取った。だが、彼女のそばにいたいとどれだけ願っても、会社で溜まり続ける書類たちは許してくれない。	전에 캐시아와의 신혼여행으로 이미 많은 시간을 써버렸고, 내가 아무리 그녀와 함께 시간을 보내고 싶다 한들, 회사에 수북이 쌓여있는 서류들이 나를 놓아주질 않는다.	Our honeymoon had eaten up quite a bit of my time. As much as I wanted to be with her, the mountain of paperwork would never shrink on itself.						0
41	更何况，还有那么多的天启者们在瓜分着我的空余时间。	更何況，還有那麼多的天啟者們在瓜分著我的空餘時間。	それに、必死に捻り出した自由時間は他の覚醒者にも狙われてしまうのだ。	게다가 그 많은 계시자도 내 여가 시간을 나눠 가지고 있었다.	Not to mention, there's always another operative needing my attention.						0
42	所以说，在房间里缠绵反而是最好的娱乐方式，对吧？	所以說，在房間裡纏綿反而是最好的娛樂方式，對吧？	ほらね。部屋デートのほうが逆に最適解だと思わない？	그러니까, 방 안에서 뒤엉켜 있는 게 가장 좋은 오락이라고. 안 그래?	So, spending time together in your room is the best kind of fun, isn't it?						0
43	对，对吗？	對、對嗎？	そ、そうかもな？	그, 그런가?	I—Is it?						0
44	有那么一瞬间，我似乎真的认同了凯茜娅的观点。	有那麼一瞬間，我好像真的認同了凱茜婭的觀點。	一瞬、カーシアの言い分に賛同しそうになった。	순간 나는 캐시아의 의견에 정말로 동의할 뻔했다.	For one split second, I actually found myself agreeing with Katya.						0
45	所幸在现在这空当，我的大脑还算清醒。	所幸在現在這空檔，我的大腦還算清醒。	だが幸いにも、今の私は十分に冷静だった。	다행히도 지금은 머리가 맑은 상태다.	Luckily, my head cleared right away.						0
46	任何事情都讲究一个适度，不能再这样放纵下去了。	任何事情都講究一個適度，不能再這樣放縱下去了。	何事も度が過ぎるとよくない。このままじゃダメなんだ。	무엇이든 적당히 해야지. 계속 이렇게 막 나가면 안 돼.	Everything needs moderation. I can't afford to keep indulging like this.						0
47	眼见计划没有得逞，凯茜娅倒也不生气，反而眯起眼睛，笑着看向我。	眼看計畫沒有得逞，凱茜婭倒是也不生氣，反而瞇起眼睛，笑著看向我。	言いくるめに失敗したと気づいても、カーシアは言い返さずに、ただ目を細めて私のほうを見た。	캐시아는 계획이 실패한 걸 보고도 화내지 않았고, 오히려 눈웃음을 지으며 나를 바라봤다.	Katya, seeing her little ploy didn't work, didn't sulk. Instead, she just narrowed her eyes and smiled at me.						0
48	好啊，那亲爱的觉得，我们今天应该去哪玩呢？	好啊，那親愛的覺得，我們今天應該去哪玩呢？	いいわ。じゃあ、どこにいきたい？アナタ～	좋아. 그럼 자기야, 우리 오늘은 어디 가서 놀까?	Alright then, darling, where do you think we should go today?						0
49	起码，先去填饱肚子吧。	起碼，先去填飽肚子吧。	とりあえず、腹ごしらえからだ。	일단 배부터 채우러 가야겠다.	Well, first things first. We should get something to eat.						0
50	公司外，虚数餐厅。	公司外，虛數餐廳。	社外の虚数レストランにて。	회사 밖, 이매지너리 레스토랑.	Outside the company, Imaginary Restaurant.						0
51	这家豪华餐厅原本属于前董事派，后来陶不由分说地将其转赠给了我。	這家豪華餐廳原本屬於前董事π，後來τ不由分說地將其轉贈給我。	ここは元理事πが所有していた豪華レストランだったが、ひょんなことからτに譲渡されて、今は私の店になっている。	이 고급 레스토랑은 원래 전 이사 π의 것이었는데, τ가 일방적으로 내게 넘겨줬다.	This luxury restaurant used to belong to the former Director π, but later τ gifted it to me.						0
52	在那之后，我既没有过问，也没有再来过这里。不过，既然凯茜娅想体验些新花样，那这里倒是不错的选择。	在那之後，我既沒有過問，也沒有再來過這裡。不過，既然凱茜婭想體驗點新花樣，那這裡倒是不錯的選擇。	譲渡されてからは一度も店に行っていないし、店の経営にも関わっていないが……カーシアが新鮮味のあるデートスポットをご所望なら、ここが妥当だろう。	그 후로 나는 더 물어보지도, 다시 오지도 않았다. 하지만 캐시아가 새로운 경험을 하고 싶다니, 이곳도 나쁘지 않은 선택이다.	I pretty much forgot about it and never visited again. But since Katya wanted to try something new, it seemed like a good choice.						0
53	提前和替我打理餐厅的店长打过需要包场的招呼后，我便带着凯茜娅来到了餐厅。	提前跟替我打理餐廳的店長打過需要包場的招呼後，我便帶著凱茜婭來到了餐廳。	経営を任せている店長に貸し切りの意図を予め伝えたあと、私はカーシアと店に来た。	나 대신 레스토랑을 관리해 주는 매니저에게 대관을 하겠다고 연락한 뒤, 나는 캐시아를 데리고 레스토랑으로 왔다.	I gave the manager a quick call to let him know I'd need the place to ourselves, then brought Katya here.						0
54	这家店有什么特别的地方吗？	這家店有什麼特別的地方嗎？	ここはなにか特別なところがあるの？	이 레스토랑에 뭔가 특별한 점이라도 있어?	Does this restaurant have anything special?						0
55	嗯，这里的特色是<orange>分子料理</>。	嗯，這裡的特色是<orange>分子料理</>。	ああ、<orange>分子料理</>だ。	응, 이곳의 특징은 <orange>분자 요리</>야.	Yeah, the specialty here is <orange>molecular gastronomy</>.						0
56	分子料理？	分子料理？	分子料理？	분자 요리?	What's that?						0
57	简单来说，就是用各种现代科技去处理食材，创造出新奇的口感和菜品形式。	簡單來說，就是用各種現代科技去處理食材，創造出新奇的口感和菜餚形式。	簡単に言えば、食材に現代技術を加えて、今までにない口当たりと形式を開発できる料理法だ。	간단히 말하자면, 각종 현대 과학 기술로 식재료를 처리해서 새롭고 특이한 식감과 요리 형태를 만드는 거야.	Basically, it's using modern tech to process ingredients, creating new textures and different presentations.						0
58	比如，把各种饮品和汤汁做成由薄膜包裹的小球，或是在低温真空环境中处理肉类，做出嫩滑的口感。	例如，把各種飲品和湯汁做成由薄膜包裹的小球，或是在低溫真空環境中處理肉類，做出嫩滑的口感。	例えば、ドリンクとスープを薄い膜でできた球体に入れたり、低温真空環境で肉を調理して、より滑らかな食感にするとか。	예를 들어, 각종 음료와 국물을 얇은 막으로 감싼 작은 구슬로 만들거나, 저온 진공 상태에서 육류를 처리해 부드러운 식감을 만들어내는 거지.	For example, they'll take drinks or soup and turn them into bite-sized balls, or cook meat sous-vide for an extra tender texture.						0
59	在成年病危机前的黄金年代，这种烹饪方式风靡过一段时间。但在那之后，就和很多东西一样，逐渐无人问津了。	在成年病危機前的黃金年代，這種烹飪方式風靡過一時。但在那之後，就跟很多東西一樣，逐漸無人問津了。	ティーン症候群危機が起きる前は、一世を風靡した料理法だが……あのあと、その他大勢みたいに、だんだんと埋もれたんだ。	성인병 위기 이전의 황금 시대에는 이런 요리법이 한동안 유행했었어. 하지만 그 이후로는 다른 것들과 마찬가지로 점차 찾는 사람이 없어졌지.	Back in the golden era before Juvosis, this style of cooking was a huge trend. But just like many other things, it eventually faded out.						0
60	有趣，没想到你还钻研过这种东西。	有趣，沒想到你還鑽研過這種東西。	おもしろそうね。そんなことも知ってるなんて。	재미있네, 네가 이런 것도 연구했을 줄은 몰랐어.	Interesting. I never knew you were into this kind of thing.						0
61	实际上，这些信息都是转述自陶。	實際上，這些都是轉述自τ。	正直、すべてτの受け売りだ。	사실, 이 정보들은 모두 τ가 전해준 것이다.	Actually, I heard all this from τ.						0
62	每当聊起黄金年代的事情，她总是如数家珍。	每當聊起黃金年代的事情，她總是如數家珍。	あの時代のことになると、彼女の口はよく回る。	황금 시대 이야기가 나올 때마다, 그녀는 마치 자기 집 보물을 이야기하듯 훤히 꿰뚫고 있었다.	Every time we talk about the golden years, it's impossible to get her to stop.						0
63	总之，就按照你的喜好来点菜吧。	總之，就按照你的喜好來點菜吧。	とにかく、好きに注文するといい。	아무튼, 네 취향대로 주문해.	Anyway, order whatever you want.						0
64	我将用于点餐的终端递了过去，凯茜娅扫视了几眼后，又轻笑着将其推了回来。	我將用於點餐的終端遞過去，凱茜婭掃視了幾眼後，又輕笑著將其推了回來。	そう言いながら注文用の端末をカーシアに渡したが、彼女は少し確認しただけで、そのまま返してきた。	내가 주문용 단말기를 건네주자, 캐시아는 잠깐 훑어보더니 살짝 웃으며 다시 밀어주었다.	I handed Katya the ordering terminal. She scanned the menu a few times, then chuckled and pushed it back to me.						0
65	我有一个，更好的想法。	我有一個，更好的想法。	もっといい案があるわ。	더 좋은 생각이 있어.	I've got a better idea.						0
66	黑暗。	黑暗。	暗闇。	어둠.	Darkness.						0
67	黑暗的来源自然是蒙在我眼前的布条。准确来说，那是我的领带。	黑暗的來源自然是蒙在我眼前的布條。準確來說，那是我的領帶。	それは私の目を覆う布切れから広まった。正確に言うと、私は自分のネクタイに目隠しされている。	어둠의 출처는 물론 내 눈을 가린 천이었다. 정확히 말하자면, 내 넥타이였다.	The source of that darkness was, of course, the cloth over my eyes. To be exact, it was my own necktie.						0
68	几分钟前，凯茜娅将它解下，又蒙在了我的眼前。	幾分鐘前，凱茜婭將它解下，又蒙在了我的眼前。	数分前、カーシアはそれで私の目を隠した。	몇 분 전, 캐시아가 그걸 풀어서 내 눈을 가렸다.	A few minutes ago, Katya had slipped it off and tied it across my face.						0
69	准备好了吗？	準備好了嗎？	準備はいい？	준비됐어?	Ready?						0
70	我的耳边传来她的声音，我则点了点头。	我的耳邊傳來她的聲音，我則點了點頭。	彼女の声が聞こえる。私はそれに合わせて頷いた。	그녀의 목소리가 내 귓가에 들려오자, 나는 고개를 끄덕였다.	She whispered in my ear, and I nodded.						0
71	啊~	啊~	あ～ん。	아~	Open your mouth~						0
72	我张开嘴，一颗金桔大小的球体随即被放入了我的口中。	我張開嘴，一顆金桔大小的球體隨即被放入了我的口中。	声に合わせて口を開くと、キンカンほどの大きさの球体が私の口に入れられた。	입을 벌리자, 금귤 크기의 구체가 곧바로 내 입속에 들어왔다.	I did, and she put something shaped like a kumquat in.						0
73	牙尖轻而易举地刺破了薄膜，我的口中随即充满了复杂的香气。	牙尖輕而易舉地刺破了薄膜，我的口中瞬間充滿了複雜的香氣。	犬歯で球体の表面を突き破ると、複雑な香りが口の中で広がった。	이빨로 얇은 막을 쉽게 뚫자, 복잡한 향이 입안 가득 퍼졌다.	My teeth easily broke the thin membrane, and suddenly, layer after layer of flavors exploded in my mouth.						0
74	尝起来，既有水果的清香，又似乎带着海洋的厚重，还隐约藏着牛奶的味道。	嚐起來，既有水果的清香，又似乎帶著海洋的厚重，還隱約藏著牛奶的味道。	フルーツのような爽やかさと、海水のような重苦しさと、牛乳の香りがする。	맛을 보니 과일의 산뜻함도 있고, 바다의 깊은 맛도 나는 것 같으며, 은은하게 우유 맛도 숨어있었다.	It was fruity and fresh, with a bit of briny sea, and just the faintest hint of milk.						0
75	怎么样，尝出是什么口味了吗？	怎麼樣，嚐出是什麼口味了嗎？	どう？なんの味なのか、わかった？	어때, 무슨 맛인지 알겠어?	Well? Can you guess what you're eating?						0
76	由于双眼紧闭，我的嗅觉和味觉反而变得灵敏了许多。	由於雙眼緊閉，我的嗅覺和味覺反而變得靈敏了許多。	見えない分、私の嗅覚も味覚も敏感になっているようだ。	눈을 꼭 감고 있어서인지 후각과 미각이 오히려 더 예민해진 것 같았다.	With no sight, my other senses were actually much sharper.						0
77	反复咀嚼了几次后，我的心中忽然升起了一丝不妙的感觉。	反覆咀嚼了幾次後，我的心中突然升起了一絲不妙的感覺。	何度も咀嚼していると、嫌な予感がよぎった。	나는 몇 번 씹어보다가 갑자기 불길한 예감이 들었다.	As I chewed, a worrying suspicion took hold.						0
78	你该不会……就只是把各种喜欢的食材混合在一起了吧？	你該不會……就只是把各種喜歡的食材混合在一起了吧？	まさか……好きな食材を混ぜただけなのか？	설마… 그냥 좋아하는 재료들을 전부 섞어버린 거야?	Wait a second... Did you just throw together all your favorite ingredients?						0
79	噗……	噗……	ふっ……	풉…	Pfft...						0
80	到了这时，凯茜娅终于忍不住笑出了声。	到了這時，凱茜婭終於忍不住笑出了聲。	ここまで来て、カーシアはようやく笑い出した。	그제야 캐시아가 참지 못하고 웃음을 터뜨렸다.	Katya finally couldn't hold back her laughter.						0
81	这就是你说的好主意？	這就是你說的好主意？	これが君の言う「いい案」か？	이게 네가 말한 좋은 생각이야?	So this is your "better idea?"						0
82	看完菜单后，凯茜娅突发奇想，想要亲自去操作那些复杂的分子料理烹饪机。	看完菜單後，凱茜婭突發奇想，想要親自去操作那些複雜的分子料理烹飪機。	メニューを見たカーシアは、どういうことか自分で分子料理の調理機を操作したいと言い出した。	메뉴를 본 후, 캐시아는 문득 복잡한 분자 요리 조리기를 직접 다뤄보고 싶다는 생각이 들었다.	After seeing the menu, Katya suddenly decided that she wanted to try the molecular gastronomy machine herself.						0
83	有人工智能辅助，她要做的就只是选择原材料而已。于是，我同意了她的提议，便让主厨和服务机器人都离开了。	有人工智慧輔助，她要做的就只是選擇原材料而已。於是，我同意了她的提議，便讓主廚和服務機器人都離開了。	といっても、人工知能付きの調理機で素材を選ぶだけの簡単な操作だ。そこまで考えると、私は彼女の提案に同意し、シェフとサービスロボットに持ち場を離れてもらうよう連絡した。	인공지능의 도움이 있으니, 그녀가 할 일은 재료 선택뿐이었다. 그래서 나는 그녀의 제안을 수락하고 주방장과 서빙 로봇들을 내보냈다.	With the AI system to help, all she had to do was pick ingredients. I agreed to her plan and sent the chef and service bots away.						0
84	做好之后，她又说要给我个惊喜，于是将我的眼睛蒙了起来，让我分辨出她使用的食材。	做好之後，她又說要給我個驚喜，於是將我的眼睛蒙了起來，讓我分辨出她使用的食材。	なのに調理が終わると、カーシアは私にサプライズがしたいと言って、私の目を隠して、使った食材を当てろと言ってきた。	요리가 완성된 후 그녀는 깜짝 놀랄 만한 것을 보여주겠다며 내 눈을 가렸고, 무슨 식재료를 썼는지 맞혀보라고 했다.	She said she wanted to surprise me, then blindfolded me and made me guess what she'd used from the taste.						0
85	我用到的都是上好的食材，还以为你会很喜欢呢。	我用到的都是上好的食材，還以為你會很喜歡呢。	いい食材ばかり使ったから、気に入ってくれると思ったのに。	최상급 식재료만 사용해서 네가 좋아할 줄 알았는데.	I only picked high-quality ingredients. I thought you'd love it.						0
86	食材可决定不了最终成果啊……凯茜娅，你的厨艺看来还有待提升。	食材可決定不了最終成果啊……凱茜婭，你的廚藝看來還有待提升。	食材だけですべてが決まるわけじゃない……カーシアの料理の腕はまだまだだな。	식재료가 최종 결과를 결정하는 건 아니야… 캐시아, 요리 실력은 좀 더 분발해야겠는데.	It's not just the quality of the ingredients that matter...Katya, your cooking skills still need some work.						0
87	没关系，来尝尝下一个吧。啊~	沒關係，來試試下一個吧。啊~	まあいいわ。次はこれを食べてみて。あ～ん。	괜찮아, 다음 거 한번 먹어봐. 아~	That's fine, try the next one. Open up~						0
b-1											0
88	张开嘴	張開嘴	口を開く	입을 벌린다	Open mouth						0
89	半信半疑地张开嘴	半信半疑地張開嘴	半信半疑だけど口を開く	반신반의하며 입을 벌린다	Open mouth hesitantly						0
90	进入口中的依然是一个被薄膜包裹的小球，抱着来都来了的决心，我一口咬开了它。	進入口中的依然是一個被薄膜包裹的小球，抱著來都來了的決心，我一口咬開了它。	また薄い膜の球体が口に入れられた。せっかくカーシアが作ってくれたんだと自分に言い聞かせながら、私は思いっきりそれを噛み砕いた。	또다시 얇은 막으로 싸인 작은 공이 입안으로 들어왔다. 이왕 여기까지 왔으니… 하는 심정으로 한입에 깨물어버렸다.	It was another little ball. Gathering some courage, I bit into it.						0
