xxx_1317129503	A	A	A	A	A	A	A	A	A	A	A
15	唔……	嗯……	ん……	으음…	Mmh...						0
16	加油，想离得更近的话，接下来应该怎么做？	加油，想離得更近的話，接下來應該怎麼做？	頑張れ。もっと近づくためには、どうすればいいと思う？	힘내 봐. 더 가까워지고 싶다면, 다음엔 어떻게 해야 할까?	Go on. What comes next?						0
17	少女已经近乎失去理智，任凭我另一只手探入湿润的幽境。	少女已經近乎失去理智，任憑我另一隻手探入濕潤的幽境。	少女はほとんど理性を失っているのか、私のもう一方の手が湿った秘境へと探りを入れるのを止めはしなかった。	소녀는 거의 이성을 잃은 채, 내 손이 촉촉한 비밀의 정원을 파고들도록 허락했다.	She was nearly losing her senses, letting my other wand wander and slip into that hidden sanctuary of warmth and moisture.						0
18	牙关轻启，舌尖软软地迎上来，像是嗅探到绝世美味那样，继而又贪婪地裹紧，吞得更深。	牙關輕啟，舌尖軟軟地迎上來，像是嗅探到絕世美味那樣，繼而又貪婪地裹緊，吞得更深。	歯茎が軽く開き、舌先が柔らかく迎え上がってくる。まるで絶品の料理を嗅ぎつけたかのように、さらに貪欲に絡みつき、深く飲み込む。	입이 살짝 벌어지자, 혀끝이 부드럽게 나를 맞이했다. 마치 최고급의 음식을 발견했다는 듯 탐욕스럽게 감아올려 더 깊숙이 삼켰다.	Her lips parted, tongue rising gently to meet my finger. As if savoring something exquisite, her lips wrapped around tightly, greedily taking it in deep.						0
19	她的脸酡红如霞，在幽如鬼魅的层层纱帐下却染上浓重的迷情。	她的臉漲紅如霞，在幽如鬼魅的層層紗帳下卻染上濃重的迷情。	彼女の頬は夕焼けのように真っ赤に染まり、妖しい絹の帳の下で、濃い情欲の色を帯びていた。	그녀의 얼굴은 노을처럼 붉게 물들었고, 유령처럼 아득한 장막 속에서 짙은 유혹의 기운이 스며들었다.	Her face burned like a scarlet sunset, and, within thin layers of canopy drapes around us, lust colored her features.						0
20	但害羞到极点的同时，也意味着冲破了某种限制。	但害羞到極點的同時，也意味著衝破了某種限制。	しかし恥ずかしさが限界に達するのは、同時に何かの制限を打ち破ったことも意味する。	미치도록 부끄럽다는 것은, 어떤 한계를 뛰어넘었다는 의미이기도 했다.	Then, at the height of her shyness, something within her gave way.						0
21	眸中红光闪过，只属于克罗瑞娜的那种魅惑笑容再一次出现。	眸中紅光閃過，只屬於克羅瑞娜的那種魅惑笑容再一次出現。	瞳に赤い光が走り、クラウリナだけが持つあの魅惑的な笑みが再び彼女の顔に浮かんだ。	그녀의 눈에 붉은빛이 돌더니, 클라리나 특유의 매혹적인 미소가 다시 떠올랐다.	A crimson gleam flickered in her eyes, and that irresistible, enchanting smile, one only Clarina could wear, returned to her lips.						0
22	不然分析员来教教我吧。	不然分析員來教教我吧。	なら、分析員さんが教えてちょうだい？	그럼 분석가가 가르쳐줘.	Adjutant, how about you give me some... guidance.						0
23	playername希望我接下来怎么做呢？	playername希望我接下來怎麼做呢？	playernameさんは次、どうしてほしい？	playername, 내가 이제 뭘 했으면 좋겠어?	playername... how would you like me to continue?						0
24	这里会舒服吗？	這裡會舒服嗎？	ここ、気持ちいい？	여기가 기분 좋을까?	Does it feel good here?						0
25	她的手指抚过我腰侧的外衣。	她的手指撫過我腰側的外衣。	彼女の指が私の腰辺りの上着を撫でる。	그녀의 손끝이 내 허리춤의 겉옷을 스쳤다.	Her fingers brushed over the fabric at my waist.						0
26	这里？	這裡？	ここは？	여기?	Here?						0
27	小手寻着布料的缝隙，从缝隙间伸入，	小手尋著布料的縫隙，從縫隙間伸入。	彼女の手が布の隙間に潜り込んできた。	작은 손이 옷 틈 사이로 파고들었다.	Her delicate hand slipped down the narrow space between fabric and skin...						0
28	还是……这里？	還是……這裡？	それとも……ここ？	아니면… 여기?	Or... here?						0
29	手指的动作从生涩变得挑逗。	手指的動作從生澀變得挑逗。	指の動きが、ぎこちないものから挑発的なものへと変わっていった。	서툴렀던 손가락이 도발적으로 변했다.	Her movements shifted from hesitant to teasing.						0
30	比起现在，你会更喜欢我刚才的样子吗？	比起現在，你會更喜歡我剛才的樣子嗎？	今より、さっきのわたくしの方が好きかしら？	지금보다, 아까의 내 모습이 더 좋아?	Would you prefer the way I was just now?						0
31	我喜欢你真实的样子，不用隐藏什么，你想怎么做就怎么做。	我喜歡你真實的樣子，不用隱藏什麼，你想怎麼做就怎麼做。	ありのままの君が好きだ。何も隠さなくていい。君がしたいようにすればいい。	난 네 진짜 모습이 좋아. 숨길 필요 없으니까 네가 하고 싶은 대로 해.	I like you just the way you are. You don't have to pretend with me. Just be yourself.						0
32	是吗，我也很喜欢现在的感觉，有你在身边，什么都不用再担心了。	是嗎，我也很喜歡現在的感覺，有你在身邊，什麼都不用再擔心了。	そう。わたくしも今の感じが好きよ。貴方がそばにいてくれるなら、何も心配いらないから。	그래? 나도 지금 이 느낌이 좋아. 네가 곁에 있으니까 이제 걱정할 게 없어.	Is that so? I really like how I feel now. With you by my side, I don't have to worry about anything.						0
33	你看，我的身体，好像又热起来了。	你看，我的身體，好像又熱起來了。	ほら。わたくしの体、また熱くなってきたみたい。	이거 봐. 내 몸이 또 뜨거워지는 것 같아.	Oh look, I'm burning up again.						0
34	那不如就让我，彻底地沉醉一次吧。	那不如就讓我，徹底地沉醉一次吧。	だから……一度、存分に酔わせて。	이번만큼은, 내가 완전히 빠져들게 만들어줘.	I think I'm going to... completely lose myself this time.						0
35	我伸手揽住她的肩膀，睡裙下的肌肤紧紧贴过来。	我伸手攬住她的肩膀，睡裙下的肌膚緊緊貼過來。	私は手を伸ばして彼女の肩を抱き寄せた。ネグリジェの下の肌がぴったりと密着してきた。	그녀의 어깨를 감싸안자, 슬립 원피스에 가려진 살결이 내게 가까이 달라붙었다.	I wrapped my arm around her shoulder. The skin beneath her nightgown pressed close against me.						0
36	请你……纾解……	請你……抒解……	お願い……癒やして……	네가… 풀어줘…	I need you...						0
37	她又上前半个身体，彻底将我笼罩在她的世界中。	她又上前半個身體，徹底將我籠罩在她的世界中。	彼女はさらに上半身を乗り出し、完全に私を彼女の世界に閉じ込めた。	그녀는 또 몸을 반쯤 내밀며, 나를 그녀의 세계 안에 완전히 가두었다.	She pressed ever closer, pulling me completely into her realm.						0
38	赐予我……唯一的解药吧。	賜予我……唯一的解藥吧。	わたくしに……唯一の解毒剤を、与えて。	유일한 해독제를… 허락해 줘.	Grant me... my only cure.						0
39	皎洁无瑕的月亮，或者绯红瑰丽的月亮，都是同一轮月亮，倾洒着同样属于她的月光。	皎潔無瑕的月亮，或者緋紅瑰麗的月亮，都是同一輪月亮，傾灑著同樣屬於她的月光。	清らかで無垢な月も、緋色の美しい月も、同じ月であり、同じように彼女だけの月明りを降り注いでくれる。	티 없이 맑은 달빛도, 붉고 화려한 달빛도 모두 같은 달이다. 똑같이 그녀만의 달빛을 쏟아내고 있었다.	Whether pure and flawless or crimson and alluring, it was still the same moon, pouring down its light, a light that belonged only to her.						0
40	月光所照耀的每一个世界，都一样美丽。	月光所照耀的每一個世界，都一樣美麗。	月明りが照らす世界は、どれも同じように美しい。	달빛이 비치는 모든 세계가 똑같이 아름다웠다.	Every world illuminated by that moonlight was just as beautiful.						0
41	顺着月光的邀请，更深处的秘境，早已化为一片灼热泥泞的沼泽。	順著月光的邀請，更深處的秘境，早已化為一片灼熱的泥濘沼澤。	月光の誘いに従って、さらに奥深くの秘境を探索する。そこはとっくに灼熱の泥沼と化していた。	달빛의 초대를 따라가 보니, 더 은밀한 경지는 이미 뜨거운 진흙의 늪으로 변해 있었다.	Following the moonlight's beckon, I discovered that the hidden sanctuary had long turned into a fevered, flooded mire.						0
42	因着轻戳而抖动的花苞不再紧闭，嫩红的花瓣露出一丝缝隙，在愈发热情的挑逗中褪下了生涩和羞怯。	因輕戳而抖動的花苞不再緊閉，嫩紅的花瓣露出一絲縫隙，在越發熱情的挑逗中褪下了生澀和羞怯。	軽く突くだけで震える蕾は固く閉じたままではなくなり、薄紅色の花弁がほんの少し隙間を覗かせた。次第に熱を帯びた挑発を受け、未熟さと恥じらいを脱ぎ捨てていく。	가벼운 자극에도 흔들리는 꽃봉오리는 더 이상 굳게 닫히지 않았다. 연분홍 꽃잎이 조그마한 틈을 드러내며, 더 강렬해지는 도발과 함께 서툴고 수줍은 모습을 벗어던졌다.	The tender bud, once sealed, trembled at each gentle touch, its blush-colored petals parting ever so slightly, shedding their shyness beneath deepening waves of warmth and yearning.						0
43	不知何时下起了雨，时而激烈倾注，时而柔情浸润，顺着充满渴欲的缝隙渗入更深处。	不知何時下起了雨，時而激烈傾注，時而柔情浸潤，順著充滿渴望的縫隙滲入更深處。	いつの間にか雨が降り始め、時には激しく降り注ぎ、時には染み込み、渇望に満ちた隙間からより深くへと浸透していく。	어느새 비가 오고 있었다. 때론 격렬하게 쏟아지고, 때론 부드럽게 스며들며, 갈망으로 가득한 틈새를 따라 더 깊은 곳으로 스며들었다.	At some point, rain began to fall, sometimes in fierce torrents, sometimes in tender drizzles, seeping through the lustful crevice, sinking ever deeper.						0
44	花朵绚丽盛开，颤抖着滴下露珠，混着甘霖流淌到一处。	花朵絢麗盛開，顫抖著滴下露珠，混著甘霖流淌到一處。	花は鮮やかに咲き誇り、震えながら露を滴らせ、甘い雨と一つに混ざり合って流れ落ちる。	꽃이 찬란하게 피어나는 순간 떨어진 이슬이 단비와 섞이며 한곳으로 흘러내렸다.	And when the flower finally bloomed in full splendor, it quivered and wept crystal dews, mingling with the falling rain, until all became one.						0
45	终于不分彼此。	終於不分彼此。	ついに互いの区別はなくなった。	마침내 서로의 경계를 허물었다.	At last, we became one.						0
46	你来啦！	你來啦！	分析員さん！	왔구나!	There you are!						0
47	在我踏上天台时，早已坐在天窗边沿的克罗瑞娜朝我开心地挥着手。	在我踏上頂樓時，早已坐在天窗邊的克羅瑞娜朝我開心地揮著手。	私が屋上に足を踏み入れたとき、すでに天窓の縁に座っていたクラウリナが、嬉しそうに手を振った。	옥상에 올라와 보니, 천창 가장자리에 앉아 있던 클라리나가 나를 보며 기분 좋게 손을 흔들었다.	When I stepped onto the rooftop, Clarina was already sitting by the skylight, waving at me with a smile.						0
48	连续的阴雨之后，又进入了天体活跃周期，研究部预测今晚有可能出现罕见的红色月亮。	連續的陰雨之後，又進入了天體活躍週期，研究部預測今晚有可能出現罕見的紅色月亮。	連日の雨の後、また天体活動が活発な周期に入り、研究部は今夜、珍しい赤い月が見られる可能性があると予測していた。	연일 계속된 비가 그치자, 다시 천체 활동 주기에 접어들었다. 연구부는 오늘 밤에 드물게도 붉은 달이 나타날 가능성이 있다고 예측했다.	After days of rain, the celestial cycle had entered a period of heightened activity, and the Research Department predicted that a rare blood moon might appear tonight.						0
49	而克罗瑞娜早早就约好了我的时间，因为在她的预测中，今晚刚巧也是花圃里的花朵开放的日子。	而克羅瑞娜早早就約好了我的時間，因為在她的預測中，今晚剛好也是花圃裡花朵開放的日子。	クラウリナは早々に私と一緒に見る約束をした。彼女の予測では、今夜がちょうど花壇の花が咲く日でもあるらしい。	클라리나는 진작에 나와 약속 시간을 잡았다. 그녀의 예측상 오늘 밤이 마침 화단의 꽃들이 피는 날이기도 했기 때문이다.	Clarina and I had also agreed to meet up here, because tonight happened to be when the flowers should bloom.						0
50	我把天台的地形全都观察了一遍，觉得还是这里才是最合适的观赏位置。	我把樓頂的地形全都觀察了一遍，覺得這裡才是最適合的觀賞位置。	屋上の地形を一通り確認したけど、月を見るのには、やっぱりここが一番いい場所だと思うわ。	옥상의 지형을 꼼꼼히 살펴봤는데, 가장 괜찮은 위치는 역시 이곳이더라.	I looked around earlier and figured this was the perfect spot for us today.						0
51	看得到我们的花圃，也看得到月亮。	看得到我們的花圃，也看得到月亮。	わたくしたちの花壇も見えるし、月も見えるもの。	우리 화단도 보이고, 달도 보이거든.	We can see both the garden and the moon from here.						0
52	分析员，快上来吧，给你留了最佳位置。	分析員，快上來吧，為你留了最佳位置。	分析員さん、早く上がってきてちょうだい。一番いい席を取っておいたのよ。	분석가, 빨리 올라와. 널 위해 가장 좋은 자리를 찾아놨어.	Come on up, Adjutant! I saved you the best spot.						0
53	嗯？梯子呢？	嗯？梯子呢？	ん？はしごは？	응? 사다리는?	Where did the ladder go?						0
54	我爬上来之后挪到一边去了。	我爬上來之後挪到旁邊去了。	わたくしが上がったあとにどかしちゃったわ。	내가 올라온 다음에 옆으로 치워뒀어.	I moved it aside once I climbed up.						0
55	可以再给我表演一次那个吗？就是很帅气的单手撑……	可以再表演一次那個給我看嗎？就是很帥氣的單手撐……	あの登り方、もう一度見せてちょうだい？すごくかっこよかったの。あの、片手で跳ぶやつ……	그거 다시 보여주면 안 돼? 멋있게 한 손으로 짚어서 올라오는 거 말이야…	Can you do that thing again? It looked so cool when you propped yourself up with one hand...						0
56	好吧。	好吧。	分かったよ。	알겠어.	Alright.						0
57	利落地单手一撑，我跃上高台，和她并排坐在了一起。	俐落地單手一撐，我躍上高台，和她並排坐在了一起。	軽々と片手で体を支えると、私は高台に飛び乗り、彼女と並んで座った。	나는 깔끔하게 한 손으로 짚고 뛰어올라 그녀 옆에 앉았다.	With a quick motion, I pushed myself up with one hand and hopped on to sit beside her.						0
58	好帅！	好帥！	やっぱりかっこいいわね！	멋져!	Still so cool!						0
59	坐上去之后，果然视野非常开阔。	坐上去之後，果然視野非常開闊。	座ってみると、確かに見晴らしがとてもよかった。	올라가 보니 역시 시야가 탁 트여 있었다.	From here, the view really was breathtaking. The moon hung bright and full in a starless sky, its light clear and serene.						0
60	月亮挂在夜空中间，今晚天上没什么星星，但月亮已经足够明亮。	月亮掛在夜空中間，今晚天上沒什麼星星，但月亮已經足夠明亮。	月が夜空の真ん中に浮かんでいる。今の夜空に星はあまりないが、月は十分に明るかった。	밤하늘 한가운데 달이 떠 있었다. 오늘 밤하늘에는 별이 많지 않았지만, 달은 충분히 밝았다.	Not many stars were visible tonight, but the moon was bright enough on its own in the middle of the night sky.						0
61	细心的克罗瑞娜还特地在屋顶上铺了野餐布，旁边放着一个精巧的食盒 。	細心的克羅瑞娜還特地在屋頂上鋪了野餐墊，旁邊放著一個精巧的餐盒。	気の利くクラウリナは、屋上にピクニックシートを敷いて、精巧な弁当箱まで置いてくれていた。	세심한 클라리나가 특별히 옥상에 돗자리를 깔아두고, 예쁜 도시락 상자도 옆에 놓아두었다.	Thoughtful as always, Clarina had laid a blanket down, and there was a box of food on the side.						0
62	我还准备了宵夜哦，等待也是个体力活，一定要给分析员补充能量。	我還準備了宵夜喔，等待也是會耗費體力的，一定要幫分析員補充能量。	夜食も用意したわよ。待つのも体力を使うから、貴方にはしっかりエネルギーを補給してもらわないと。	야식도 준비했어. 기다리는 것도 체력이 필요하니까, 분석가에게 에너지를 보충해 줘야지.	I made us a late-night snack! We might be here for a while, and I'd hate for you to go hungry.						0
63	看，这次的汉堡的夹心是培根和咸咸的芝士，配饮是汽水。	看，這次的漢堡夾心是培根和鹹鹹的起司，搭配飲料是汽水。	今回のハンバーガーの具はベーコンとチーズで、飲み物はソーダよ。	자, 이번 햄버거 속 재료는 베이컨과 짭짤한 치즈고, 탄산음료도 준비했어.	Look, it's a bacon cheeseburger, and I also brought soda to wash it down.						0
64	接着，她又有些不好意思地跟我说。	接著，她又有點不好意思地跟我說。	そして、彼女は少し恥ずかしそうに私に言った。	그러더니 약간 미안한 듯 내게 말했다.	She started looking a little embarrassed.						0
65	本来这次不应该再给playername吃汉堡了，不过我真的觉得这个配方特别特别好吃！	本來這次不應該再給playername吃漢堡了，不過我真的覺得這個配方非常非常好吃！	本当は、今回くらいハンバーガーじゃないほうがいいと思ったんだけど、このレシピが本当に美味しくて、やめられないの。	playername에게 또 햄버거를 주는 게 좀 마음에 걸리긴 했는데, 그래도 이 조합이 정말 맛있거든!	I know I said I wouldn't bring burgers again... but this recipe's so good!						0
66	我就擅自决定再邀请分析员尝试一次。我保证，下次的菜谱肯定不是汉堡。	我就擅自決定再邀請分析員嘗試一次。我保證，下次的菜單一定不是漢堡。	だから、勝手にもう一度分析員さんに試してもらうことにしちゃったわ。次は絶対にハンバーガーじゃないって約束するから。	내 마음대로 결정해서 분석가를 다시 불렀어. 약속할게, 다음 메뉴는 절대 햄버거가 아닐 거야.	Please, you have to try it. I promise I won't bring burgers next time.						0
67	没事，克罗瑞娜每次准备的食物都有新花样，味道也都很不错。	沒關係，克羅瑞娜每次準備的食物都有新花樣，味道也都很不錯。	気にしなくていいよ。クラウリナが用意してくれる料理は毎回新鮮感があるし、おいしいから。	괜찮아. 클라리나가 준비하는 음식은 매번 특별하고, 항상 맛있거든.	Burger's fine. You always bring a new flavor anyway, and it's always delicious.						0
68	嘿嘿。	嘿嘿。	えへへ。	헤헤.	Hehe~						0
69	两个人就这么坐在房顶上，任腿脚摇摇晃晃，欣赏这秋意渐浓的星空。	兩個人就這樣坐在房頂上，任雙腳搖搖晃晃，欣賞這秋意漸濃的星空。	二人はこうして屋根の上に座り、足をぶらぶらさせて、秋が深まる星空を楽しんだ。	두 사람은 그렇게 옥상에 앉아 느긋하게 다리를 흔들며 가을 정취가 짙어가는 밤하늘을 감상했다.	We sat on the rooftop, legs swinging in the air, enjoying the autumn night sky.						0
70	花圃的花苞按照预期茁壮成长着，已经含苞待放。	花圃的花苞按照預期茁壯成長著，已經含苞待放。	花壇の蕾は想定通り順調に育ち、今にも咲きそうになっている。	화단의 꽃봉오리는 예상대로 튼튼하게 자라나 활짝 피어나려 준비하고 있었다.	Just as expected, the buds in the garden had grown well and were about to bloom.						0
71	根据克罗瑞娜的研究和观测，她判断这种植物初次开放的时间一般会在半夜。	根據克羅瑞娜的研究和觀測，她判斷這種植物初次開放的時間通常會在半夜。	クラウリナの研究と観察によれば、この植物が初めて咲くのはおそらく真夜中になる。	클라리나의 연구와 관찰에 따르면, 이 식물은 보통 한밤중에 첫 개화가 이루어진다고 한다.	According to Clarina's observation and research, this type of plant usually started blooming around midnight.						0
72	按照她的估计，今夜应该就是小花苞绽放的时候。	按照她的估計，今夜應該就是小花苞綻放的時候。	そして彼女の予想では、今夜がその蕾が開くときらしい。	그녀의 추측상, 오늘 밤이 바로 꽃봉오리가 활짝 피어나는 날이다.	And by her estimation, tonight should be the night.						0
73	而传说中的红色月亮倒也算意外之喜了。	而傳說中的紅色月亮倒也算意外之喜了。	伝説の赤い月まで今夜とは、正直予想外の嬉しい出来事だった。	전설 속의 붉은 달 역시 뜻밖의 기쁨이었다.	The blood moon forecast was a delightful surprise.						0
74	分析员你说，今晚真的能看到红色月亮吗。	分析員你說，今晚真的能看到紅色月亮嗎？	ねえ分析員さん、今夜は本当に赤い月が見れると思う？	분석가, 오늘 밤에 정말 붉은 달을 볼 수 있을까?	Adjutant, do you think we'll really see a blood moon tonight?						0
75	摆弄好天文望远镜，克罗瑞娜蹦蹦跳跳地回到屋顶，依偎在我身边。	裝設好天文望遠鏡，克羅瑞娜蹦蹦跳跳地回到屋頂，依偎在我身邊。	天体望遠鏡をセットすると、クラウリナは跳ねるように屋根に戻り、私のそばに寄り添った。	클라리나는 천체 망원경을 다 설치하고 나서 폴짝폴짝 뛰며 옥상으로 돌아와 내 곁에 바짝 붙었다.	Clarina made adjustments to the telescope and bounced back to lean against me.						0
76	虽然研究部说有概率能观测到，但从没有在现实中见到过红色的月亮，有点……不敢相信。	雖然研究部說有機率能觀測到，但從沒有在現實中看到過紅色的月亮，有點……不敢相信。	研究部が見られる可能性があるって言ってたけど、現実で赤い月を見たことがないから、ちょっと……不安で。	연구부에서는 관측될 확률이 있다고 했지만, 붉은 달을 실제로 본 적이 없어서 좀… 믿기지 않아.	Research said there's a chance, but I've never seen a red moon before... It's hard to believe.						0
77	我对这个倒是持有比较乐观的态度，最近天气很晴朗，应该能看到吧。	我對這個倒是持有比較樂觀的態度，最近天氣很晴朗，應該能看到吧。	私は研究部の予想通りだと思うけどな。最近は天気もいいから、見られるんじゃないかな。	난 오히려 긍정적으로 보고 있어. 요즘 날씨가 맑았으니 아마 볼 수 있을 거야.	I actually think there's a good chance. The weather's been great, so we should be able to see it.						0
78	嗯，那我听分析员的。	嗯，那我聽分析員的。	ええ、それじゃあ、分析員さんを信じるわね。	응, 그럼 분석가 말을 믿을게.	Okay, if you say so.						0
79	说着，克罗瑞娜又往我这边靠了靠。	說著，克羅瑞娜又往我這邊靠了靠。	そう言いながら、クラウリナはさらに私の方に寄りかかってきた。	그렇게 말하며, 클라리나는 다시 내 쪽으로 바짝 붙었다.	She snuggled closer to me.						0
80	冷不冷？	冷不冷？	寒いか？	춥지 않아?	Cold?						0
81	一点都不冷，但我就想和你贴得更紧一点。	一點都不冷，但我就想跟你貼得更緊一點。	全然。もっと貴方にくっついていたいだけよ。	전혀. 그냥 너랑 더 가까이 붙어 있고 싶어.	Not at all, but I want to be closer to you.						0
82	克罗瑞娜拿出事先准备好的毯子盖在两个人身上，我伸手搂住克罗瑞娜，两个人头靠在一起，裹成一个大号三角形。	克羅瑞娜拿出事先準備好的毯子蓋在兩個人身上，我伸手摟住克羅瑞娜，兩個人頭靠在一起，裹成一個大號三角形。	クラウリナは事前に用意した毛布を二人にかけてくれた。私はクラウリナを抱き寄せ、頭を寄せ合い、二人で毛布にくるまった。	클라리나는 미리 준비해 둔 담요를 꺼내 우리를 덮었고, 나는 클라리나를 끌어안았다. 두 사람이 서로 머리를 맞댄 모습은 마치 커다란 세모처럼 보였다.	Clarina pulled out a blanket and draped it over both of us. I wrapped my arm around her, our heads resting against each other.						0
83	身体挨得更近，她软软的小脸又凑上来，在微凉的空气里送上一个热热的吻。	身體靠得更近，她軟軟的小臉又湊上來，在微涼的空氣裡送上一個熱熱的吻。	体がさらに近づき、彼女の柔らかい小さな顔がまた近づいてきて、ひんやりした空気の中で温かいキスをくれた。	서로 더 가까워지자, 그녀의 말랑한 작은 얼굴이 다시 다가오더니 서늘한 공기 속에서 뜨거운 입맞춤을 선사했다.	Our bodies pressed closer under the blanket, and she lifted her soft, petite face up, giving me a warm kiss in the chill night air.						0
84	嗯……今天的见面吻是芝士味的。	嗯……今天的見面吻是起司味的。	ん……今日の挨拶のキスはチーズ味だな。	음… 오늘의 인사 키스는 치즈 맛이네.	Mm... You taste like cheese.						0
85	啊！我忘记了，我这就去找漱口水……	啊！我忘記了，我這就去找漱口水……	あっ！失念していたわ、今からうがいしてくるわね――	아! 맞다, 가글액 가져올게…	Oh! I forgot — I'll go get some mouthwash...						0
86	我把她拉回怀里。	我把她拉回懷裡。	私は彼女を腕の中に引き戻した。	나는 그녀를 다시 품 안으로 끌어당겼다.	I pulled her back into my arms.						0
87	没事，味道很香。	沒關係，味道很香。	大丈夫、いい味だ。	괜찮아, 향기로운걸.	No need. It's a lovely flavor.						0
88	如果一会真的看到红色的月亮 ，分析员想好许什么愿望了吗？	如果等一下真的看到紅色的月亮，分析員想好許什麼願望了嗎？	もし本当に赤い月が見えたら、どんな願い事をするか決めたかしら？	이따가 정말로 붉은 달을 보게 되면, 분석가는 무슨 소원을 빌 건지 생각해 뒀어?	If we really get to see a blood moon later, have you thought about what you want to wish for?						0
89	我以为一般都是看到了流星才会许愿？	我以為通常都是看到了流星才會許願？	それは流れ星にするものじゃないのか？	보통은 유성을 볼 때 소원을 빌지 않나?	I thought that's for shooting stars.						0
90	差不多吧，可是从概率上来讲，红色的月亮比流星还要难遇见呢。	差不多吧，可是從機率上來講，紅色的月亮比流星還要難遇見呢。	そうだけど、確率的に言うと、赤い月は流れ星よりずっと珍しいのよ。	비슷하지, 뭐. 사실 유성보다는 붉은 달이 뜰 확률이 더 낮아.	Close enough. But a blood moon's rarer than a meteor shower, you know.						0
91	既然面对流星都要许愿，那对着红色的月亮更要许愿了。	既然面對流星都要許願，那對著紅色的月亮就更要許願了。	流れ星に願い事をするなら、赤い月にはもっと願い事をしないとダメじゃない。	유성을 볼 때도 소원을 비는데, 붉은 달 앞에서는 더더욱 소원을 빌어야 하지 않겠어?	So if we'd make a wish on a shooting star, we definitely have to for the moon.						0
