xxx_343125310	A	A	A	A	A	A	A	A	A	A	A
15	但她绝对不能接受自己做出比轻轻咬他更具有伤害性的事情，这与他实际上有多强大无关。	但她絕對不能接受自己做出比輕輕咬他更具有傷害性的事情，這與他實際上有多強大無關。	確かに彼の身体は頑丈だ。しかし、軽く噛む以上に彼を傷つけるような行為が、彼女には絶対に受け入れられない。	하지만 살짝 깨무는 것보다 더 심한 행동을 하는 건 스스로 용납할 수가 없었다. 그가 얼마나 강한 사람인지와는 상관이 없었다.	Yet she refused to ever go further than a light nibble, for fear of hurting him. Even knowing he was more than powerful enough to stop her gave her no comfort.						0
16	还没想到更好的办法。	還沒想到更好的辦法。	彼女は未だに、良い方法を思いつかずにいる。	아직은 더 좋은 방법이 떠오르지 않았다.	She hadn't found a way to be at peace with her situation.						0
17	睡不着的时候，她不知怎么就走到了他的门前。	睡不著的時候，她不知怎麼就走到了他的門前。	眠れない夜、彼女はいつの間にか彼の部屋の前に来ていた。	잠 못 드는 날, 그녀는 자기도 모르게 그의 문 앞까지 걸어와 있었다.	Unable to sleep, she somehow ended up outside his door.						0
18	她承认自己的念头，但暂时不愿细想，为何优雅端庄的外壳之下，荒诞的欲念正与日俱增。	她承認自己的念頭，但暫時不願意細想，為何優雅端莊的外殼之下，荒誕的慾念正與日俱增。	自分の欲を認めているが、まだ深く考えたくはない。優雅で端正な外見の下で、とんでもない欲望が日々増している。	그녀는 자신의 그런 마음을 인정했다. 그러나 우아하고 단정한 겉모습에 숨겨진 황당한 욕망이 계속 자라나는 이유에 대해서, 당장은 깊이 생각하고 싶지 않았다.	She acknowledged the impulses stirring within her, yet for now, she avoided examining why such untamed, fervent desires had grown beneath her cultivated elegance.						0
19	轻轻靠在他的房门外，微不可察的淋浴声在心底震颤。	輕輕靠在他的房門外，微不可察的淋浴聲在心底震顫。	そっと彼の部屋のドアにもたれかかり、中から聞こえるかすかなシャワーの音で胸の奥を震わせる。	그의 방문에 가만히 기대자, 들릴 듯 말 듯한 샤워 소리가 마음을 울렸다.	Leaning quietly against his door, she could faintly hear the sound of showering inside, echoing in her chest.						0
20	还能坚持几日？	還能堅持幾天？	あと何日、耐えられるだろうか？	며칠이나 더 버틸 수 있을까?	How long could she keep going like this?						0
21	稍稍回神的少女，沉默着，悄声走开了。	稍稍回神的少女，沉默著，悄聲走開了。	少し我に返った少女は、黙って、静かに立ち去った。	정신이 좀 돌아온 소녀는 아무 말 없이 조용히 떠났다.	Snapping back to her senses, she remained silent and quietly walked away.						0
22	从湿热蒸腾的浴室推门出来，卧室里充满淡淡香气。	從濕熱蒸騰的浴室推門出來，臥室裡充滿淡淡香氣。	湯気が立ち込める浴室から出ると、淡い香りは寝室中に満ちていた。	습하고 뜨거운 김이 가득한 욕실에서 문을 열고 나오자, 침실에는 은은한 향기가 가득 퍼졌다.	When I stepped out of the steamy bathroom, the bedroom was filled with a faint fragrance.						0
23	克罗瑞娜送的干花包确实让我这几天都睡得很好，我也逐渐恢复了早睡早起的作息。	克羅瑞娜送的乾花包確實讓我這幾天都睡得很好，我也逐漸恢復了早睡早起的作息。	クラウリナがくれたサシェのおかげで、ここ数日は本当によく眠れた。私も徐々に早寝早起きの生活リズムを取り戻していた。	클라리나가 준 드라이플라워 주머니 덕분에 며칠간 정말 잘 잤고, 점차 일찍 자고 일찍 일어나는 생활 패턴을 회복했다.	The sachet Clarina had given me had indeed been helping me sleep, and I'd finally gotten back to a healthy routine.						0
24	但今天醒得格外早，看着窗外将要散尽的夜色，我不由得想起与克罗瑞娜在天台的那个深夜。	但今天醒得格外早，看著窗外將要散盡的夜色，我不由得想起與克羅瑞娜在樓頂的那個深夜。	しかし今日は特に早く目が覚めた。消えゆく夜空を見ていると、なぜかクラウリナと屋上で過ごしたあの夜を思い出した。	그런데 오늘은 유난히 일찍 깨어났다. 거의 흩어져가는 창밖의 어둠을 바라보며, 문득 클라리나와 옥상에서 보냈던 그 깊은 밤이 떠올랐다.	But today, I woke unusually early. Looking out at the fading night, I couldn't help but think of that night on the rooftop with Clarina.						0
25	那之后又接连下了好几场雨。	那之後又接連下了好幾場雨。	あれから続けて何度も雨が降った。	그 이후로도 비가 몇 번 더 내렸다.	Several bouts of rain had come and gone since.						0
26	她还会在雨后的深夜去天台照看花圃吗？	她還會在雨後的深夜去樓頂照看花圃嗎？	雨が降る夜に、また屋上の花壇の世話に行っているのだろうか。	그녀는 요즘도 비가 그친 밤에 화단을 돌보러 옥상에 올라갈까?	Did she still go to the rooftop garden on rainy nights?						0
27	挂念着花圃里花芽的长势，在开始今天的工作之前，我来到天台。	掛念著花圃裡花芽的長勢，在開始今天的工作之前，我來到樓頂。	私は花壇の蕾の成長が気になり、今日の仕事を始める前に、屋上へと向かった。	화단의 꽃봉오리가 잘 자라고 있는지 궁금해진 나는 오늘의 업무를 시작하기 전에 옥상에 올라갔다.	Wanting to check on the flowers, I headed up to the rooftop before starting today's work.						0
28	早晨的花香有丝丝甜蜜，不像那天夜晚那样馥郁，倒是另有一番清爽。	早晨的花香有絲絲甜蜜，不像那天夜晚那樣馥郁，反而是另有一番清爽。	朝の花の香りはほんのり甘く、あの夜のように芳醇さはなく、むしろ爽やかに感じた。	아침의 꽃향기는 은은하게 달콤했다. 그날 밤처럼 진하지는 않았지만, 오히려 더 상쾌한 느낌이 들었다.	The morning air carried a faint sweetness, not as rich as that night, but fresh in its own way.						0
29	令人惊喜的是，之前的花芽长大不少，也变多了，一颗颗花苞像一把珍珠似的缀在丛丛叶片之间。	令人驚喜的是，之前的花芽長大不少，也變多了，一顆顆花苞像一把珍珠似的點綴在叢叢葉片之間。	驚いたことに、あの蕾はかなり大きくなり、数も増えていた。一つ一つの蕾が真珠のように葉の間に散りばめられている。	놀랍게도 그때 그 꽃봉오리는 제법 자라 있었고 수도 늘어났다. 꽃봉오리들은 마치 진주처럼 무성한 잎사귀 사이사이를 장식했다.	To my surprise, the buds had grown considerably, and more had sprouted. Each one hung among the leaves like tiny pearls.						0
30	土壤很湿润，像是刚刚浇过水的样子，多半是克罗瑞娜在天还没亮的时候已经来照看过了。	土壤很濕潤，像是剛剛澆過水的樣子，多半是克羅瑞娜在天還沒亮的時候已經來照看過了。	さっき水やりを済ましたのか、土は濡れている。夜が明ける前に、クラウリナが世話をしにきたのだろうか。	흙이 촉촉한 걸 보니 물을 준 지 얼마 안 됐나 보다. 클라리나가 동이 트기도 전에 와서 돌봐준 모양이다.	The soil was moist, like it had been watered not long ago. Clarina must have come by to take care of them before the day broke.						0
31	她最近似乎睡得太少了。	她最近似乎睡得太少了。	最近の彼女はあまり寝ていないようだ。	그녀는 요즘 잠을 너무 적게 자는 것 같다.	She had been getting too little sleep lately.						0
32	今天应该有时间去找一趟克罗瑞娜，她总是这样我也不放心。	今天應該有時間去找一趟克羅瑞娜，她總是這樣我也不放心。	今日はクラウリナに会いに行く時間ができるはずだ。彼女がいつまでもこのままだと、私も安心できない。	오늘은 클라리나를 보러 갈 시간이 있을 텐데, 그녀가 자꾸만 이러니 나도 마음을 놓을 수 없었다.	I should find time to see her today. Her condition is getting a bit worrying.						0
33	虽说这是她在意的花园，也是准备培育成功之后送给我的“惊喜”。	雖然說這是她在意的花園，也是準備培育成功之後送給我的「驚喜」。	確かにここは彼女が大切にしている庭であり、花の栽培に成功すれば、のちに私へ贈る「サプライズ」になると聞いたが。	물론 이곳은 그녀의 정성이 담긴 정원이고, 재배에 성공하면 나에게 줄 '깜짝선물'이다.	Even though the garden clearly meant a lot to her, and it was supposed to be a surprise gift for me...						0
34	但我更希望这份惊喜不要以她的过度付出为代价，那就得不偿失了。	但我更希望這份驚喜不要以她的過度付出為代價，那就得不償失了。	このサプライズの代償が彼女の過剰な犠牲でないことを願っている。なぜなら、それでは割に合わないからだ。	하지만 나는 그 깜짝선물을 위해서 그녀가 너무 무리하지 않았으면 한다. 안 그러면 얻는 것보다 잃는 것이 많을 것이다.	I still hoped it wouldn't come at the cost of her overexerting herself. That wouldn't be worth it.						0
35	咻——砰！砰！	咻——砰！砰！	ヒュッ――バン！バン！	슈욱~ 쾅! 쾅!	Whoosh—! Bang! Bang!						0
36	找到克罗瑞娜的时候，她正娴熟地在模拟场地中穿梭着。	找到克羅瑞娜的時候，她正嫻熟地在模擬場地中穿梭著。	クラウリナを見つけたとき、彼女は熟練した様子で訓練場を駆け回っていた。	클라리나를 찾아가 보니, 그녀는 시뮬레이션 장소를 능숙하게 활보하고 있었다.	When I found Clarina, she was moving gracefully through the simulation battlefield.						0
37	看她训练是一种享受，优雅、轻灵、飘逸，同时展现在她身上。	看她訓練是一種享受，優雅、輕盈、飄逸，同時展現在她身上。	彼女の訓練を見るのは一種の楽しみだ。優雅さ、軽やかさ、しなやかさが、彼女の体一つで表現されている。	나는 훈련하는 그녀를 흡족하게 지켜보았다. 우아하고도 경쾌하며 민첩한 모습이 동시에 그녀에게서 드러났다.	Watching her train was a pleasure. She was elegant, agile, and effortless all in one.						0
38	每个天启者都有自己的独特能力，作战时的风格甚至形态也会各不相同。	每個天啟者都有自己的獨特能力，作戰時的風格甚至形態也各不相同。	覚醒者はそれぞれ独自の能力を持ち、戦闘時のスタイルや形態も異なる。	모든 계시자는 각자의 고유한 능력을 갖추고 있으며, 전투 스타일이나 형태도 제각각이다.	Every Manifestation had their unique power. Their style and form in combat also varied.						0
39	她现阶段的训练难度还不需要定得太高，只要能激发出她作战状态下的天启能力，并让她娴熟掌握这种能力就好。	她現階段的訓練難度還不需要定得太高，只要能激發出她作戰狀態下的天啟能力，並讓她熟練掌握這種能力就好。	現段階の彼女の訓練はまだ難しいものではない。戦闘状態で覚醒能力を発揮させ、それを熟練に扱えれば十分だ。	현재로서 그녀는 훈련 난이도를 너무 높게 설정할 필요가 없다. 전투 상태에서 그녀의 계시 능력을 발현하고, 그 능력을 능숙하게 다룰 수만 있어도 충분하다.	I hadn't set the difficulty too high for her. What was important was to access her Manifestation powers during combat and learn to master them.						0
40	我期待地看着克罗瑞娜，不知不觉走到模拟场地边缘，离她更近的位置。	我期待地看著克羅瑞娜，不知不覺走到模擬場地邊緣，離她更近的位置。	私は期待を込めてクラウリナを見つめ、いつの間にか訓練場の端、彼女により近い位置まで歩いていた。	나는 클라리나를 기대에 찬 눈빛으로 바라보다가 어느새 그녀에게 더 가까운 위치인 시뮬레이션 장소 가장자리까지 발걸음을 옮겼다.	I watched her closely, unconsciously moving to the edge of the simulation battlefield closer to her.						0
41	然而训练场上的情况开始出现微妙变化。	然而訓練場上的情況開始出現微妙變化。	しかし、訓練場の状況が微妙に変化し始めた。	그러나 훈련장의 상황이 미묘하게 변하기 시작했다.	Then, I noticed a subtle change in her rhythm.						0
42	一开始，克罗瑞娜还在有条不紊地从容应对，可随着我的靠近，她显然有些分神。	一開始，克羅瑞娜還在有條不紊地從容應對，但隨著我的靠近，她明顯有點分心。	最初、クラウリナは冷静に応戦していたが、私が近づくにつれて、彼女は明らかに少し気が散っていた。	처음에 클라리나는 차분하게 대응하고 있었지만, 내가 가까이 다가갈수록 집중력이 눈에 띄게 흐트러졌다.	At first, she handled everything with orderly calm, but as I drew near, she seemed slightly distracted.						0
43	她似乎想要转过身来看我，但迎面又来新的攻击，迫使她不得不回头去应对。	她似乎想要轉過身來看我，但迎面又來了新的攻擊，迫使她不得不回頭去應對。	振り返って私を見ようとしたようだが、また新たな攻撃が迫ってきて、彼女は対応せざるを得なかった。	그녀는 뒤돌아서 나를 보고 싶어 하는 것 같았지만, 정면에서 자꾸만 공격이 날아와 어쩔 수 없이 돌아서서 대응해야 했다.	It seemed like she wanted to turn toward me, but new attacks came rushing in, forcing her to refocus.						0
44	（是发现我了么？但照理说……）	（是發現我了嗎？但照理來說……）	（私に気づいたのか？いや……）	(날 발견한 건가? 하지만 그럴 수가…)	(Did she notice me coming? But realistically...)						0
45	照理说这是不太可能的。	照理來說這是不太可能的。	それはありえないはずだ。	이론상으로 불가능에 가깝다.	Realistically speaking, that shouldn't be possible.						0
46	作为一个新晋的天启者，此时又在激烈酣战中，她应该很难注意到我这边的情况。	作為一個新晉的天啟者，此時又在激烈戰鬥中，她應該很難注意到我這邊的情況。	新米の覚醒者であり、しかも激しい戦闘を強いられている彼女に、私に気づくほどの余裕があるとは思えない。	격렬하게 전투 중인 신입 계시자라면, 내가 왔다는 걸 눈치채기 힘들 것이다.	As a new Manifestation, and in the middle of intense combat, she shouldn't be able to sense my presence.						0
47	因为训练场地是个相对封闭的环境，无论视觉还是听觉都屏蔽了外界信息，除非天启者中场休息，不然她应该感知不到外界的变化。	因為訓練場地是個相對封閉的環境，無論視覺還是聽覺都阻隔了外界訊息，除非天啟者中場休息，不然她應該感知不到外界的變化。	訓練場は比較的閉鎖された環境で、視覚も聴覚も外部情報を遮断している。休憩中でもない限り、彼女が外部の変化を感知できるはずがない。	훈련장은 상대적으로 폐쇄된 환경이다. 시각이든 청각이든 외부 정보가 차단되어 있기에, 계시자가 중간에 휴식을 취하지 않는 한 외부 변화를 감지할 수 없다.	The training ground was enclosed, cut off from the rest of the world. Unless she was resting, there was no way she could perceive the world outside.						0
48	或者，克罗瑞娜在这方面有一些超乎想象的天赋？	或者，克羅瑞娜在這方面有一些超乎想像的天賦？	それとも、クラウリナにはそういうところで才能が想像以上にあるのか？	아니면, 클라리나가 이런 쪽에 상상을 초월하는 재능을 가지고 있는 걸까?	Could Clarina have gained heightened senses?						0
49	呃呜！	呃嗚！	うっ！	으앗!	Ah!						0
50	就在克罗瑞娜愣神的同时，新一波攻击悄然直冲她袭来。	就在克羅瑞娜恍神的同時，新一波攻擊悄然直衝她襲來。	クラウリナがぼんやりしている隙に、新たな攻撃が静かに彼女を襲った。	클라리나가 방심한 사이, 또 다른 공격이 소리 없이 그녀를 향해 돌진했다.	Just as her mind wandered, a new wave of attacks surged toward her.						0
51	好在电光石火之间，她立刻调整好了状态，瞬间就爆发出力量将迎面而来的无人机击飞。	好在電光石火之間，她立刻調整好了狀態，瞬間就爆發出力量將迎面而來的無人機擊飛。	幸い、彼女は一瞬のうちに体勢を整え、力を瞬時に爆発させて、迫り来るドローンを跳ね飛ばした。	다행히도 그 순간에 그녀는 즉시 자세를 바로잡아, 정면으로 다가오는 드론을 폭발적인 힘으로 격파했다.	Fortunately, in a split second, she regained focus, bursting with power and blasting the drones away.						0
52	如果不是对她足够熟悉，就连我也不会发现其中的异样。	如果不是對她足夠熟悉，就連我也不會發現其中的異樣。	彼女をよく知っていなければ、私でさえその異変に気づかなかっただろう。	그녀를 잘 알지 못했다면, 나조차도 그 안의 이상함을 발견하지 못했을 것이다.	If I weren't familiar enough with her, I might not have noticed anything.						0
53	事实上，战局难度并没有提升，但刚才克罗瑞娜调用了比计划中还要多几倍的力量去迎接攻击。	事實上，戰局難度並沒有提升，但剛才克羅瑞娜調用的比計畫中還要多幾倍的力量去迎接攻擊。	実際、戦況の難易度は上がっていないが、今のクラウリナは予定よりも数倍の力を使って戦っている。	사실 전투 난이도는 상승하지 않았지만, 방금 클라리나는 계획보다 몇 배나 많은 힘을 동원해 공격에 맞섰다.	The difficulty hadn't increased, yet she had exerted several times more power than necessary to counter the attack.						0
54	这样一来，克罗瑞娜接下来就会提前开始释放天启者的力量。	這樣一來，克羅瑞娜接下來就會提前開始釋放天啟者的力量。	こうなると、クラウリナは予定より早く覚醒者の力を解放することになる。	그렇다면 클라리나는 이제 계시자의 힘을 예정보다 더 빨리 방출하게 될 것이다.	That meant she'd start channeling her Manifestation powers earlier than expected.						0
55	倘若在严峻的战斗中，天启者还是要注意对于自身能力的娴熟调度，这也是日常训练中评估的重要部分。	倘若在嚴峻的戰鬥中，天啟者還是要注意對於自身能力的嫻熟調度，這也是日常訓練中評估的重要部分。	厳しい戦闘では、覚醒者は自身の力を熟練にコントロールする必要がある。これも日常訓練での重要な評価ポイントだ。	살벌한 전투 상황에서 계시자는 주의를 기울여 자기 능력을 능숙하게 조절해야 하며, 이 또한 일일 훈련에서 평가하는 중요한 부분이다.	In serious combat, Manifestations must carefully manage their power distribution, something regular training helped assess.						0
56	不过眼下本就是日常训练，这种微小的失误影响不大。	不過現在本來就是日常訓練，這種微小的失誤影響不大。	しかし、こんな日常訓練では、この程度のミスは大きく影響しない。	하지만 지금은 그저 일일 훈련일 뿐이니, 이런 작은 실수는 크게 상관이 없다.	But for now, it was only routine training, so this small mistake didn't matter much.						0
57	果然，克罗瑞娜的眼瞳开始泛红，连带着衣袂也不受重力影响地漂浮起来。	果然，克羅瑞娜的眼瞳開始泛紅，連帶著衣袂也不受重力影響地漂浮起來。	案の定、クラウリナの瞳が赤く染まり始め、服の裾も重力に逆らって浮き始めた。	아니나 다를까, 클라리나의 눈동자가 붉게 물들기 시작했고, 옷자락도 중력의 영향을 받지 않고 떠올랐다.	Sure enough, Clarina's eyes began glowing red, and her dress floated as if gravity no longer applied.						0
58	以克罗瑞娜为中心，空气灼烧着扭曲，透出诡异的暗红光影。	以克羅瑞娜為中心，空氣灼燒並扭曲，透出詭異的暗紅光影。	クラウリナを中心に、空気が灼熱で歪み、不気味な暗い赤色を帯びるようになった。	클라리나를 중심으로 공기가 타오르며 일그러졌고, 검붉은 빛이 기괴하게 새어 나왔다.	Around her, the air shimmered and twisted, glowing with a strange, dark crimson hue.						0
59	光影又汇聚成蝙蝠形状的幻影，遮天蔽日地笼罩住对面。	光影又匯聚成蝙蝠形狀的幻影，遮天蔽日地籠罩住對面。	その光は再び集まってコウモリのような幻影となり、空を覆い尽くすように敵を包み込んだ。	빛은 다시 모여 박쥐 형상의 환영으로 변하더니, 맞은편 천장을 완전히 뒤덮었다.	The red lights coalesced into a swarm of bat-like mirages, blotting out the battlefield.						0
60	一场震动，瞬间彻底扫清了场上所有敌方目标，蝙蝠幻影也顷刻间像是焚烧殆尽，化作了碎片。	一場震動，瞬間徹底掃清了場上所有敵方目標，蝙蝠幻影也在頃刻間焚燒殆盡，化作了碎片。	一度の揺れで、フィールド上の敵ターゲットが一掃され、コウモリの幻影も一瞬で燃え尽きたかのように砕け散った。	한 번의 진동으로 순식간에 장내의 모든 적을 완전히 쓸어버렸고, 박쥐의 환영도 그 순간에 불에 타 사라지듯 조각으로 변했다.	A single tremor swept through, instantly clearing every enemy target, and the bat mirages dissolved into fragments on their own.						0
61	而碎片之中透出的克罗瑞娜的身影，瞳孔全红，白色发丝飘扬。	而碎片之中透出的克羅瑞娜的身影，瞳孔全紅，白色髮絲飄揚。	砕け散った欠片の中から現れたクラウリナの目は真っ赤で、白く染まった髪が風に揺れていた。	그 조각들 사이로, 온통 붉은 눈동자에 흰 머리카락을 휘날리는 클라리나의 모습이 보였다.	Amid the fading light, Clarina appeared again, her eyes crimson red, lush white hair streaming behind her.						0
62	她释放出了属于她的天启者能力。	她釋放出了屬於她的天啟者能力。	彼女は自身の覚醒者の能力を解放したのだ。	그녀가 자신의 계시 능력을 방출했다.	She'd released her Manifestation power.						0
63	如果说刚刚她的身姿优雅而圣洁，那么现在则增添了几分鬼魅气质。更像是脱胎于血月之夜的暗影使者。	如果說剛剛她的身姿優雅而聖潔，那麼現在則增添了幾分鬼魅氣質。更像是脫胎於血月之夜的暗影使者。	さっきまでの彼女の姿は優雅で神聖だったが、今はそれに加えて少し妖艶な雰囲気を纏うようになった。まるで血の月夜に降り立った、影の使者のようだった。	좀 전에 그녀가 우아하고 고귀한 자태를 보여주었다면, 지금의 그녀는 무섭고도 신비로운 기질이 더해졌다. 마치 핏빛 달이 뜬 밤에 다시 태어난 어둠의 사자 같았다.	Moments ago, she had been graceful and almost sacred. Now, her presence carried a haunting, almost spectral beauty, like an emissary born under a blood moon.						0
64	这样的形态只维持了片刻，她又恢复成了平时正常的模样。	這樣的形態只維持了片刻，她又恢復成了平時正常的模樣。	少しの間その形態のままでいたあと、彼女は再び普段の様子に戻った。	이런 모습은 아주 잠깐 유지되었을 뿐, 그녀는 금세 평소와 같은 모습으로 다시 돌아왔다.	The form lasted only a moment before she returned to normal.						0
65	结束了训练的克罗瑞娜走出训练场，看样子她的状态还算不错。	結束了訓練的克羅瑞娜走出訓練場，看樣子她的狀態還算不錯。	クラウリナは訓練を終え、訓練場から出てきた。見たところ、彼女の状態は悪くなさそうだ。	훈련을 마치고 훈련장에서 나오는 클라리나를 보니, 그래도 상태가 괜찮아 보였다.	Finished with her training, Clarina walked out of the training ground. She seemed to be holding up well.						0
66	早安，分析员。	早安，分析員。	ごきげんよう、分析員さん。	좋은 아침이야, 분석가.	Good morning, Adjutant.						0
67	早安，克罗瑞娜。	早安，克羅瑞娜。	おはよう、クラウリナ。	좋은 아침, 클라리나.	Good morning, Clarina.						0
68	从她眼眸微垂的神态来看，她也意识到了自己训练时的那个小小失误。	從她眼眸微垂的神態來看，她也意識到了自己訓練時的那個小小失誤。	伏し目がちな彼女の様子から、自分でもさっきのミスに気づいていることが分かる。	시선을 살짝 떨구는 걸 보니, 그녀 역시 훈련 중의 그 작은 실수를 의식하는 것 같았다.	Judging by her lowered gaze, she'd already realized the small mistake she'd made during training.						0
69	不管多少次看到克罗瑞娜的天启能力都忍不住赞叹，强大的能力，同时还那么优美。	不管看到多少次克羅瑞娜的天啟能力都忍不住讚嘆，強大的能力，同時還那麼優美。	いつ見ても、君の力は強さと美しさを兼ね備えた、素晴らしいものだ。	클라리나의 계시 능력은 역시 몇 번을 봐도 놀랍단 말이야. 강력한 데다가 아름답기까지 하다니.	No matter how many times I witnessed her Manifestation powers, I couldn't help but be impressed. She was so powerful and so beautiful at the same time.						0
70	她终于笑了起来。	她終於笑了起來。	彼女はようやく笑顔を見せた。	그녀는 드디어 웃었다.	She finally chuckled.						0
71	咳咳，本不应该提前就使用天启能力的，嗯……没有很好地控制住它。	咳咳，本來不應該提前就使用天啟能力的，嗯……沒有很好地控制住它。	ふふ…本当は、あんなに早く力を解放するつもりはなかったの。なんというか…うまく制御できなかったのよ。	크흠, 사실 계시 능력은 미리 사용하면 안 되는 건데, 음… 잘 제어하지 못했어.	Ahem... I wasn't supposed to use my Manifestation power so early. I... lost control for a bit.						0
