xxx_459112727	A	A	A	A	A	A	A	A	A	A	A
13	转身看去，安卡希雅正迷迷糊糊地抬起头，小小的手掌抓住了我的衣角。	轉身看去，安卡希雅正迷迷糊糊地抬起頭，小小的手掌抓住了我的衣角。	振り向くと、アカシアが眠そうに顔を上げ、小さな手で私の服を掴んでいる。	돌아보니, 아카시아가 몽롱한 눈으로 고개를 들며 작은 손으로 내 옷자락을 붙잡고 있었다.	I turned around to see Acacia sleepily lifting her head, her delicate hand clutching the fabric.						0
14	温润的呼吸拂过我手腕，她软糯的话语在我耳边响起。	溫潤的呼吸拂過我手腕，她柔軟的話語在我耳邊響起。	手首にやわらかな呼気が当たり、甘いほど弱い声が耳元に落ちた。	따뜻한 숨결이 내 손목을 스쳤고, 그녀의 나른한 목소리가 내 귓가에 울렸다.	Her gentle and warm breath brushed my wrist, and her soft voice reached my ear.						0
15	亲爱的……	親愛的……	あなた……	자기…	Darling...						0
16	不许走，还没有分出胜负……	不許走，還沒有分出勝負……	行かないで。まだ……勝負、ついてない……	가지 마, 아직 승부 안 났잖아…	Don't go. Our duel isn't over yet...						0
17	迷迷糊糊的安卡希雅此时甚是可爱，但迷离的目光中又似乎带着某种妩媚。	迷迷糊糊的安卡希雅此時甚是可愛，但迷離的目光中又似乎帶著某種嫵媚。	寝ぼけたアカシアはひどく可愛い。けれど、霞んだ瞳の奥に、どこか艶のある光が混ざっている。	지금 몽롱한 아카시아는 무척 귀여우면서도, 흐릿한 눈빛은 어딘가 요염하기도 했다.	Half-asleep like this, she was irresistibly cute, yet her hazy eyes carried a subtle allure.						0
18	握紧我衣角的手指又收紧了些，我的身体也顺着她的力道向下俯去。	抓緊我衣角的手指又收緊了一些，我的身體也順著她的力道向下俯去。	裾を掴む指が、もう少しだけ強くなる。私の体も、その力に導かれるように俯いた。	내 옷자락을 움켜쥔 손가락에 더 힘이 들어가면서, 내 몸도 그녀의 힘에 이끌려 아래로 숙여졌다.	Her fingers tightened on my shirt, and following her pull, I leaned down toward her.						0
19	心跳声不断，我又怎会拒绝她的挑战呢？	心跳聲不斷，我又怎麼會拒絕她的挑戰呢？	鼓動が早くなる。――この挑戦を、断れるわけがない。	심장 소리가 끊이지 않는데, 내가 어떻게 그녀의 도전을 거절할 수 있을까?	My heart thumped faster. After all, how could I ever refuse her "challenge"?						0
20	……	……	……	……	...						0
21	……	……	……	……	...						0
22	吃过早饭，安卡希雅便坐到终端前。	吃過早餐，安卡希雅便坐到終端前。	朝食を終えると、アカシアは端末の前に座った。	아침 식사 후, 아카시아는 단말기 앞에 앉았다.	After breakfast, Acacia sat down with her terminal.						0
23	对她终端里的东西有点好奇，我也忍不住凑了过去。	對她終端裡的東西有點好奇，我也忍不住湊了過去。	何をしているのか気になって、つい隣へ寄る。	그녀의 단말기 속 내용이 궁금해서, 나도 참지 못하고 다가갔다.	Curious about what she had going on, I couldn't help but lean over as well.						0
24	你这是在？	你這是在？	何をしている？	뭐 하고 있어?	What are you working on?						0
25	毕竟要办恒约仪式了嘛，屋子还是收拾收拾比较好。	畢竟要辦恆約儀式了嘛，屋子還是整理一下比較好。	誓約の儀式があるでしょ。部屋は整えておいたほうがいい。	언약 의식을 올려야 하니까, 집을 정리하는 게 좋을 것 같아서.	Well, with our Covenant coming up, figured I should tidy things up a bit.						0
26	虚拟空间里的屋子，也该整理整理了。	虛擬空間裡的屋子，也該整理整理了。	バーチャル空間の部屋も、そろそろ整理しないと。	가상 공간 속 집도 정리해야겠어.	And that includes the virtual space too.						0
27	看着安卡希雅终端屏幕上一大片的混乱图标，我点点头，给她一个鼓励的微笑。	看著安卡希雅終端螢幕上一大片的混亂圖示，我點點頭，給她一個鼓勵的微笑。	端末の画面いっぱいに散らばる、混沌としたアイコン群。私はうなずいて、励ますように微笑んだ。	아카시아의 단말기 화면 가득 어지럽게 떠 있는 아이콘들을 보며, 나는 고개를 끄덕이고 그녀에게 격려의 미소를 보냈다.	Looking at the chaotic mass of icons cluttering her screen, I nodded and gave her an encouraging smile.						0
28	随后，我挪了挪椅子，坐在她身旁陪伴着她。	隨後，我挪了椅子，坐在她身旁陪伴著她。	そして椅子を少し寄せ、彼女の隣に腰を下ろす。	그러고는 의자를 조금 옮겨 그녀 옆에 앉았다.	Then I scooted my chair over and sat beside her to keep her company.						0
29	《新星开拓》《蓝图岛》《异星守护》《演绎桌团规则书》《海姆优化作战》……	《新星開拓》、《藍圖島》、《異星守護》、《演繹桌團規則書》、《海姆優化作戰》……	『惑星開拓』『ビジョン島』『異星防衛』『リアルRPGルール説明』『ヘイムVSハム 大作戦』……	<신성 개척>, <설계의 섬>, <은하 수호전>, <테이블 추리단 룰북>, <헤임달 최적화 대작전>…	Star Master, Builder Island, Starward Defense, Tabletop Expedition, Let's Optimize, Heimdall!...						0
30	不知不觉间安卡希雅已经开发了这么多游戏了啊。	不知不覺間安卡希雅已經開發了這麼多遊戲了啊。	気づけば、ずいぶん作ったな。	그동안 아카시아가 게임을 이렇게 많이 개발했구나.	I didn't realize you've developed so many games, Acacia.						0
31	不过，这个是……	不過，這個是……	ん？ これ、なんだ？	그런데 이건…	But this one...						0
32	在目录不起眼的末尾，出现了一个图标——	在目錄不起眼的末尾，出現了一個圖示——	一覧の目立たない末尾に、ひとつだけ異質なアイコンがある。	눈에 띄지 않는 목록 끝부분, 아이콘이 한 개 나타났다.	At the very end of the list was an inconspicuous icon—						0
33	《安卡希雅~致我的挚爱~》	《安卡希雅~致我的摯愛~》	――『アカシア～愛しい人へ～』	<아카시아: 사랑을 위하여>	From Acacia~ To My Beloved~						0
34	这部作品是？	這部作品是？	これは？	이 작품은 뭐야?	What's this here?						0
35	安卡希雅把鼠标指针挪到了图标上，停了下来。	安卡希雅把滑鼠游標移到了圖示上，停了下來。	アカシアはカーソルをそのアイコンに合わせて、少しだけ止めた。	아카시아가 마우스 커서를 아이콘 위로 옮기고는 멈췄다.	Acacia moved the cursor over the icon, but didn't open it.						0
36	嗯……是一个很早期的作品。	嗯……是一個很早期的作品。	うん……かなり初期のやつ。	음… 아주 초기 작품이야.	Emm... It's a really early project.						0
37	哦？可我似乎从没听你提起过它？	哦？可是我好像從沒聽你提起過它？	聞いたことがないな。	그래? 근데 너한테 이 얘기를 들은 적은 없는 것 같은데?	Really? I don't think I've ever heard you mention it.						0
38	因为是个半成品。	因為是個半成品。	未完成品だから。	미완성작이거든.	Because I never finished this game.						0
39	不过……	不過……	でも……	하지만…	But...						0
40	她转过身，眼神中露出了一丝怀念。	她轉過身，眼神中露出了一絲懷念。	彼女は振り返る。瞳に、かすかな懐かしさが浮いた。	몸을 돌린 그녀의 눈빛에 그리움이 스쳤다.	She turned toward me, a trace of nostalgia in her eyes.						0
41	这个作品，其实是为你开发的。	這個作品，其實是為你開發的。	それ、本当は……分析員のために作った。	이 작품은 사실 너를 위해 개발한 거야.	I actually made this one just for you.						0
42	……难道是？	……難道是？	まさか？	설마…?	You mean...?						0
43	一些记忆中的画面随着安卡希雅的话渐渐浮现。	一些記憶中的畫面隨著安卡希雅的話漸漸浮現。	アカシアの言葉に、記憶の映像がじわりと立ち上がってくる。	아카시아의 말과 함께 기억 속 장면들이 점점 떠오르기 시작했다.	Hearing her response, old scenes surfaced from my memories.						0
44	嗯，就是我刚刚进入世界树公司的时候。	嗯，就是我剛剛進入世界樹公司的時候。	うん。ユグドラシルに入ったばかりのころ。	응, 내가 막 위그드라실에 입사했을 때야.	Yeah, it was when I'd just joined Yggdrasil.						0
45	三年前，世界树公司天台。	三年前，世界樹公司頂樓。	三年前ユグドラシル社・屋上	3년 전, 위그드라실 옥상.	Three years ago, on Yggdrasil's rooftop.						0
46	呼……	呼……	ふぅ……	후…	Hah...						0
47	安卡希雅，你在这啊。	安卡希雅，你在這啊。	ここにいたのか。	아카시아, 여기 있었구나.	Acacia, there you are.						0
48	少女将手搭在护栏上，看着远处的天空不知在想什么，身影望上去有些寂寥。	少女將手搭在護欄上，看著遠處的天空不知在想什麼，身影看上去有些寂寥。	風の中、少女が手すりに腕を預け、遠い空を見ていた。背中が、少しだけ寂しそうに見える。	손을 난간에 올린 채 먼 곳의 하늘을 바라보며 무언가 생각하고 있는 소녀의 모습이 어딘가 쓸쓸해 보였다.	She rested her hands on the guardrail, staring at the distant sky, lost in thought, looking rather lonely.						0
49	听到我的呼唤，她转过身来。	聽到我的呼喚，她轉過身來。	私の呼びかけに、彼女は振り返った。	내 부름에 그녀가 몸을 돌렸다.	Hearing my voice, she turned around.						0
50	眼中迷茫逐渐散去，我的身影清晰地映在她的眼中。	眼中迷茫逐漸散去，我的身影清晰地映在她的眼中。	迷いの色がゆっくり消えて、私の姿が瞳にくっきり映る。	그녀의 눈에 어렸던 안개가 걷히며, 내 모습이 그녀의 눈에 선명히 비쳤다.	The lost look gradually faded from her eyes, replaced by my clear reflection.						0
51	不去打游戏？	不去打遊戲？	ゲームしないのか。	게임 안 해?	Not playing games?						0
52	有点腻，不知道该玩什么。	有點膩，不知道該玩什麼。	ちょっと飽きた。何をやればいいか分からないの。	좀 질렸어, 뭘 해야 할지 모르겠어.	Meh, kinda bored with them. Don't really know what to play next.						0
53	而且过去很多有意思的玩法，现在也都没落了……	而且過去很多有意思的玩法，現在也都沒落了……	それに……昔の面白いゲーム、今はもう廃れてる。	그리고 예전에 재밌게 했던 콘텐츠들도 이제는 다 시들해져서…	Besides, so many fun mechanics just aren't there anymore...						0
54	她思考片刻，突然踮起脚尖，伸出手掌似乎想要触摸天空，又陡然地放下。	她思考片刻，突然踮起腳尖，伸出手掌似乎想要觸摸天空，又陡然地放下。	しばらく考えて、彼女はつま先立ちになった。空に触れようとするみたいに手を伸ばし――すぐ引っ込める。	그녀는 잠시 생각하더니 갑자기 까치발을 들고 서서 손을 뻗어 하늘을 만지려는 것 같더니, 금방 손을 내렸다.	She thought for a moment, then suddenly stood on tiptoe, reaching toward the sky, only to abruptly let her hand fall.						0
55	随后低头看着脚下的地砖，蹲下来将身体缩成一团。	隨後低頭看著腳下的磁磚，蹲下來將身體縮成一團。	そして足元のタイルを見つめ、しゃがみ込んで体を小さく丸めた。	그러더니 고개를 숙여 발밑을 보고 쪼그려 앉아 몸을 웅크렸다.	She lowered her head to look at the tiles under her feet, squatted down, and curled herself into a little ball.						0
56	沉默持续了片刻，一个幽幽的声音响起。	沉默持續了片刻，一個幽幽的聲音響起。	沈黙が少し続く。やがて、幽かな声。	침묵이 잠시 이어지다가 희미한 소리가 들려왔다.	Silence lingered for a moment before her faint voice drifted out.						0
57	你说，如果你突然被抛到另一颗星球，你会怎么做呢？	你說，如果你突然被拋到另一顆星球，你會怎麼做呢？	ねえ。もし突然、別の星に放り出されたら……分析員ならどうする？	있잖아, 만약 네가 갑자기 다른 행성에 떨어진다면, 넌 어떻게 할 거야?	Say, if you were suddenly thrown onto another planet, what would you do?						0
58	我嘛……	我嘛……	そうだな、	나라면…	Huh...						0
b-1											0
59	我可能会尝试复现一下现在的生活方式	我可能會嘗試重現一下現在的生活方式	今の生活を、できる範囲で再現してみる。	아마 지금의 생활 방식을 재현해 보려고 할 것 같아	Probably try to recreate the way I live now						0
60	哦？	哦？	へえ。	응?	Oh?						0
61	这样我就没那么孤独了。	這樣我就沒那麼孤獨了。	そうすれば、孤独じゃなくなる。	그렇게 하면 별로 외롭지 않을 테니까.	That way, I wouldn't feel so lonely.						0
62	那，现在的生活方式，应该也包括我吧？	那，現在的生活方式，應該也包括我吧？	じゃあ、その「今の生活」には……私も入ってるんだね。	그럼, 지금의 생활 방식에는 나도 포함되는 거지?	The way you live now... that means having me in your life too, right?						0
63	当然，所以就算是被抛到另一颗星球，我也会陪你一起。	當然，所以就算是被拋到另一顆星球，我也會陪你一起。	もちろん。だから、別の星でも一緒にいる。	당연하지, 그러니까 다른 행성에 떨어지더라도 나는 너와 함께할 거야.	Of course. So even if I got thrown onto another planet, I'd find a way to be with you again.						0
64	我会想尽一切办法，拼了命也要回来	我會想盡一切辦法，拼了命也要回來	あらゆる手段で、命がけでも戻ってくる。	무슨 수를 써서라도, 목숨을 걸어서라도 돌아올 거야	I'll do whatever it takes to come back						0
65	那我才不会傻乎乎地一直等着，安卡希雅领主会找到那颗星球，和你一起回家。	那我才不會傻傻地一直等著，安卡希雅領主會找到那顆星球，和你一起回家。	それなら私も、ぼんやり待ってない。この領主が必ずその星を見つけて、分析員と一緒に帰るよ。	그럼 난 바보 같이 기다리기만 하지 않을 거야. 아카시아 영주가 그 행성을 찾아서 너와 함께 집으로 돌아가야지.	Then I wouldn't just wait around either. Lady Acacia would find that planet and come home with you.						0
66	我蹲到她的身边，看着此刻像个小团子的她。	我蹲到她的身邊，看著此刻像個小團子的她。	彼女の隣にしゃがみ込み、丸まった背中を見た。	나는 그녀 옆에 쪼그려 앉아 작은 공처럼 웅크린 그녀를 바라봤다.	I squatted down beside her, looking at the curled-up little ball of a girl.						0
67	其实我知道安卡希雅的心情，可是你现在并不是被独自抛在另一颗星球上。	其實我知道安卡希雅的心情，可是你現在並不是被獨自拋在另一顆星球上。	気持ちは分かる。でも今のアカシアは、ひとりで別の星にいるわけじゃない。	아카시아의 기분이 어떤지 알아. 하지만 넌 지금 혼자 다른 행성에 떨어진 게 아니야.	I actually understand how you feel, Acacia. But you're not thrown onto an unfamiliar planet all by yourself right now.						0
68	我看着少女忽然睁大的双眼，嘴角忍不住勾了起来。	我看著少女忽然睜大的雙眼，嘴角忍不住勾了起來。	ぱち、と少女の目が大きく開く。私は思わず口元を上げた。	소녀의 갑자기 커진 눈동자를 보며, 나도 모르게 입꼬리가 올라갔다.	Looking at the way her eyes suddenly widened, the corners of my mouth lifted.						0
69	安卡希雅为什么不试试自己做点什么？	安卡希雅為什麼不試試自己做點什麼？	自分で、何かやってみないか。	아카시아가 직접 뭔가를 해보는 건 어때?	Say, why don't you try making something yourself?						0
70	比如……复现一下以前好玩的游戏。	比如……重現一下以前好玩的遊戲。	たとえば――昔の面白かったゲームを、作り直すとか。	예를 들어… 예전에 재밌었던 게임을 재현해 본다거나.	Maybe one of those old games from your memories?						0
71	她的身体颤了颤，抬头看向我，可随后却又把头低了下来。	她的身體顫了顫，抬頭看向我，隨後卻又把頭低了下來。	彼女の肩が小さく震えた。顔を上げかけて、また少しだけ俯く。	그녀는 몸이 가늘게 떨리더니 고개를 들어 나를 보았지만, 곧 다시 고개를 숙였다.	Her body trembled slightly. She looked up at me, but then quickly lowered her head again.						0
72	还是算了。	還是算了。	やめとく。	아니야.	Nah...						0
73	都是些老古董……没有人喜欢。	都是些老古董……沒有人喜歡。	古いものだし……今さら誰も喜ばないだろ。	다 옛날 것들이라… 아무도 좋아하지 않을 거야.	They're all antiques... Nobody will like them.						0
74	我可以试试。	我可以試試。	私が試してやる。	내가 해볼게.	I can give them a try.						0
75	只要安卡希雅愿意，我可以做你的专属测试员。	只要安卡希雅願意，我可以做你的專屬測試員。	アカシアが作るなら、私が専属のテスターになる。	아카시아만 원한다면, 나는 너만의 전속 테스터가 될 수 있어.	If you're willing, I'll be your personal tester.						0
76	唔……	嗯……	ん……	음…	Mm...						0
77	少女缓缓抬起头，看向了我，却又不知该如何开口。	少女緩緩抬起頭，看向了我，卻又不知該如何開口。	少女はゆっくり顔を上げた。言葉を探しているのに、見つからないみたい。	소녀가 천천히 고개를 들어 나를 바라봤지만, 무슨 말을 꺼내야 할지 모르는 듯했다.	She slowly lifted her head to look at me, but didn't seem to know how to respond.						0
78	气氛沉默了一会儿，唯有天台的风轻轻吹过。	氣氛沉默了一下，唯有頂樓的風輕輕吹過。	屋上の風だけが、静かに吹き抜ける。	잠시 침묵이 이어지는 옥상엔 가벼운 바람만이 불고 있었다.	The air grew silent, with only the rooftop wind gently blowing past.						0
79	唔，这样啊，如果……	嗯，這樣啊，如果……	……そうなんだ。じゃあ……	음, 그렇다면…	Mm, I see... If...						0
80	半晌，似下定决心般，少女轻轻吸了口气。	半晌，像是下定決心般，少女輕輕吸了口氣。	少し黙り込んでから、彼女は小さく息を吸った。	한참 후, 소녀는 결심한 듯 가볍게 숨을 들이마셨다.	After a long moment, as if steeling herself, she took a shallow breath.						0
81	如果是为你的话，我愿意试着去做一个游戏。	如果是為你的話，我願意試著去做一個遊戲。	……分析員のためなら。一本、作ってみてもいい。	너를 위해서라면, 내가 게임을 하나 만들어볼게.	If it's for you, I'll try making a game.						0
82	细微的声音混杂着风声传入我的耳畔，忽然响起的通讯声打破了寂静。	細微的聲音混雜著風聲傳入我的耳畔，忽然響起的通訊聲打破了寂靜。	通信の着信音が沈黙を割った。	작은 목소리가 바람 소리에 섞여 내 귓가에 전해졌고, 그때 갑자기 울린 통신음이 고요를 깼다.	Her soft voice blended with the breeze. Just then, an incoming call broke the quiet.						0
83	分析员，可以来会议室一趟吗？陶董那边有事要找你商量。	分析員，可以來會議室一趟嗎？τ董那邊有事要找你商量。	分析員、τさんから相談したいことがあります。会議室に来られますか？	분석가님, 회의실로 와주실 수 있으세요? τ 이사님께서 상의할 일이 있다고 하셔서요.	Adjutant, could you come to the meeting room? Director τ would like to discuss something with you.						0
84	可以再等几分钟吗？	可以再等幾分鐘嗎？	少し待ってくれる？	조금만 기다려줄 수 있어?	Can this wait a few minutes?						0
85	好吧，那我先去和陶董说一声，不过要尽快哦。	好吧，那我先去和τ董說一聲，不過要盡快哦。	分かりました。τさんには伝えておくけど、早めにね。	알겠습니다, 그럼 τ 이사님께 말씀드릴게요, 하지만 서둘러 주세요.	Alright, I'll let her know, but please don't take too long.						0
86	……	……	……	……	...						0
87	你答应我，一定要玩。	你答應我，一定要玩。	約束して。必ず、遊んで。	약속해, 꼭 해봐야 돼.	Promise me you'll play my game.						0
88	那是当然。	那是自然。	当然だ。	당연하지.	Of course I will.						0
89	少女的脸庞染过些许的绯红，稍许，她从地面上站起。	少女的臉龐染過些許的緋紅，稍許，她從地面上站起。	彼女の頬が、わずかに赤く染まる。やがて立ち上がった彼女の手を、私は取った。	소녀의 얼굴이 조금 붉어졌고, 잠시 후 그녀가 바닥에서 일어났다.	A faint blush colored her cheeks. After a moment, she stood up from the ground.						0
90	我拉住她的手，一起从天台离开。	我拉住她的手，一起從頂樓離開。	並んで屋上を後にする。	나는 그녀의 손을 잡고 함께 옥상을 나갔다.	I took her hand, and we left the rooftop together.						0
91	安卡希雅的脸颊绯红，脸庞带着一丝丝的笑意。	安卡希雅的臉頰緋紅，臉龐帶著一絲絲的笑意。	アカシアは頬を赤く染めて、口元にかすかな笑みを宿している。	아카시아의 볼이 붉게 물들었고, 얼굴에는 옅은 미소가 걸려 있었다.	Acacia's cheeks were flushed, and there was a faint smile on her face.						0
92	那时，我便暗暗下定决心，要为你做游戏。	那時，我便暗自下定決心，要為你做遊戲。	あのとき、決めたんだ。分析員のためにゲームを作るって。	그때 나는 결심했어, 너를 위해 게임을 만들겠다고.	Back then, I was determined to make a game for you.						0
93	只不过等到真正上手制作了才发现没那么简单。	只不過等到真正上手製作了才發現沒那麼簡單。	でも実際に作り始めたら、思ったよりずっと難しかった。	그런데 막상 제작을 시작했더니 그렇게 간단한 게 아니더라고.	But once I started making it, I realized it wasn't as easy as I thought.						0
94	如果你好奇的话，倒是可以看看，我也顺便回忆回忆。	如果你好奇的話，倒是可以看看，我也順便回憶回憶。	気になるなら、見てみる？ 私もちょうど……思い出したくなった。	궁금하다면 좀 봐도 돼, 나도 추억을 좀 떠올릴 겸.	We can take a look if you're curious. It'll be a nice bit of nostalgia for me.						0
95	就当是一场迟来的测试了，只不过体验可能没那么美好。	就當是一場遲來的測試了，只不過體驗可能沒那麼美好。	今さらの「お披露目」みたいなものだ。出来は保証しないけど……見てもらえたら……	늦은 테스트라고 생각해, 하지만 그렇게 재미있지 않을 수도 있어.	Just think of it as a very late test run, just... don't expect the player experience to be perfect.						0
96	她做出一副轻松的模样，微笑地看着我。	她做出一副輕鬆的模樣，微笑地看著我。	彼女は何でもないふうに口元だけ笑って、私の反応をうかがっている。	그녀는 가벼운 얼굴로 미소를 띠고 나를 바라봤다.	She put on a relaxed expression and smiled at me.						0
97	好啊，让我们一起体验下吧。	好啊，讓我們一起體驗下吧。	いいな。一緒にやってみよう。	좋아, 우리 같이 해보자.	Sure, let's take a look then.						0
