xxx_3039299800	A	A	A	A	A	A	A	A	A	A	A
24	她向着天上那轮圆满的、曾赋予她生命的月亮。	她向著天上那輪圓滿的、曾賦予她生命的月亮。	自分に命を授けた、空に浮かぶ満月へ向かって——	그리고 자신에게 생명을 준 그 둥근 보름달을 향해,	Looking at the moon, the very one that had given her life.						0
25	虔诚地许下心愿。	虔誠地許下心願。	願いを捧げた。	정성껏 소원을 빌었다.	She made a sincere wish.						0
26	“请让我……成为一只真正的猫咪吧。”	「請讓我……成為一隻真正的貓咪吧。」	「私を……本当の猫にしてください。」	"제발 저를… 진짜 고양이로 만들어 주세요."	"Please... let me become a real kitten."						0
27	“我想要……”	「我想要……」	「私は……」	"저는…"	"I want..."						0
28	“去真实地感受世界——不仅是那些美好的瞬间……也包括疼痛的滋味……”	「去真實地感受世界——不僅是那些美好的瞬間……也包括疼痛的滋味……」	「この世界をもっと感じたい——幸せな瞬間だけじゃなく……痛みも……」	"진실한 세상을 느끼고 싶어요… 아름다운 순간들은 물론…고통까지도요…"	"To feel this world. Not just the beautiful moments... but the pain that comes with it too."						0
29	唔……脖子后面酸酸的……	唔……脖子後面酸酸的……	ん……首の後ろがじんわり痛い……	으… 뒷목이 뻐근하다…	Mm... My neck is getting stiff...						0
30	今天先写到这里吧……剩下的，就去梦里写好了喵。	今天先寫到這裡吧……剩下的，就去夢裡寫好了喵。	今日はここまでにしておこう……残りは、夢の中で書くことにするのニャン。	오늘은 여기까지… 나머지는 꿈속에서 쓰면 된다냥.	I'll stop here for tonight. The rest... I'll finish it in my dreams, nya.						0
31	深夜，窗外寒风肆意，这几日正是耶洛沙最冷的时日。	深夜，窗外寒風肆意，這幾天正是耶洛沙最冷的時候。	深夜、窓の外で冷たい風が吹き荒れる。今はイェロシャでもっとも寒い時期だった。	깊은 밤, 창밖에선 찬바람이 거세게 불었다. 마침 지금은 옐로샤에서 가장 추운 시기였다.	Late at night, the cold wind howled outside. This time of year was the coldest in Yehrus.						0
32	好在，这座远离疗养院的前哨站内，供暖与供电系统尚未受到之前那场大战的波及。	幸好，這座遠離療養院的前哨站內，供暖與供電系統尚未受到之前那場大戰的波及。	幸い、療養院から離れたこの前哨基地では、暖房も電力も、先日のあの大戦の影響を受けていなかった。	다행히도, 요양원에서 멀리 떨어진 이 전초기지의 난방과 전력 시스템은 전투의 영향을 받지 않았다.	Fortunately, the heating and electricity in this outpost were still working, unaffected by the recent battle at the Federal Sanatorium far away.						0
33	哈——	哈欠——	はぁ——	하…	*yawn—*						0
34	也许是危机解除后连日与分析员缠绵的缘故吧，以至于此刻伏案，久违的困倦夹在暖气中再度袭来时，她竟感到有些难以招架了。	也許是危機解除後連日與分析員纏綿的緣故吧，以至於此刻在桌前，久違的睏倦夾在暖氣中再度襲來時，她竟感到有些難以招架了。	危機が去ってから数日間、分析員といちゃいちゃしていたせいか、机に突っ伏していると暖房の温もりと久々の眠気が押し寄せてきて、耐えきれなくなってしまった。	위기가 해소된 후 며칠간 분석가와 함께 애틋한 시간을 보낸 탓인지, 책상 앞에 앉아 있는 지금, 오랜만에 따뜻한 난방에 섞여 찾아든 졸음을 이겨내기가 어려웠다.	Maybe it was all those nights spent with the Adjutant after the battle... Because now, sitting at her desk, a drowsiness brought forth and further intensified by the heat was surprisingly hard to resist.						0
35	喵喵喵……睡觉前要先刷牙……刷牙前要先喝热牛奶喵……	喵喵喵……睡覺前要先刷牙……刷牙前要先喝熱牛奶喵……	にゃにゃにゃ……寝る前に歯みがき……その前に温かいミルクを飲むのニャン……	냥냥냥… 자기 전에 양치를 해야 해… 양치 전에는 따뜻한 우유를 마셔야 한다냥…	Nya... Need to brush my teeth before bed, nya... And drink my warm milk before brushing my teeth, nya...						0
36	唔……分析员的热牛奶喵……不对……是分析员给我热好的牛奶……	唔……分析員的熱牛奶喵……不對……是分析員幫我熱好的牛奶……	ん……分析員の温かいミルク……じゃなくて……分析員が温めてくれたミルク……	으음… 분석가의 따뜻한 우유냥… 아니… 분석가가 데워준 우유…	Mm... The Adjutant's warm milk, nya... No, I mean... it's the milk the Adjutant warmed for me...						0
37	猫汐尔一边胡言乱语，一边晕乎乎地将手伸向了手边盖着盖子的保温杯。	貓汐爾一邊胡言亂語，一邊暈暈地將手伸向了手邊蓋著蓋子的保溫杯。	マーシルはうわごとのように呟きながら、ぼんやりとフタの付いた保温カップに手を伸ばした。	캣 시에라는 횡설수설하며 멍하니 손을 뻗어 곁에 있는 뚜껑 달린 보온병을 잡았다.	Half-mumbling, half-asleep, Mauxir reached for the lidded thermos beside her.						0
38	扭扭喵……扭扭喵……揉揉喵搓搓喵……	扭扭喵……扭扭喵……揉揉喵搓搓喵……	ぐるぐる……ぐるぐるニャ……もみもみこすこすニャ……	쪼물냥… 쪼물냥… 부비적 문질문질냥…	Twist, nya... Twist, nya... Rub rub rub, nya.						0
39	唔喵……怎么和前几天的手感不一样了喵……	唔喵……怎麼和前幾天的手感不一樣了喵……	フニャ……なんか数日前と手触りが違う気がするのニャン……	음냥… 며칠 전의 촉감이랑 다르다냥…	Hm, nya...? It feels different from the last few nights, nya...						0
40	啊…搞错了……这个不是分析员的那个……保温杯吗……	啊……搞錯了……這個不是分析員的那個……保溫杯嗎……	あ……間違えた……これ、分析員のあれ……保温カップ……	아… 착각했다… 이건 분석가의 그게 아니라… 보온병이잖아…	Ah... This isn't the Adjutant's... It's a thermos...						0
41	……	……	……	……	...						0
42	唔……好想直接钻进分析员的被窝喵。	唔……好想直接鑽進分析員的被窩喵。	ん……このまま分析員の布団に潜り込みたいニャン。	음… 그냥 분석가 이불 속으로 들어가고 싶다냥.	Mmm... I just want to crawl straight into the Adjutant's bed, nya...						0
43	刷牙的话……明天早上刷也行……	刷牙的話……明天早上刷也行……	歯みがきは……明日の朝にしてもいいニャン……	양치질은… 내일 아침에 해도 되는데…	As for brushing my teeth... Well, I can do that in the morning...						0
44	但是……分析员特意给我热的牛奶……必须抓紧趁热喝掉……	但是……分析員特地幫我熱的牛奶……必須趕快趁熱喝掉……	でも……分析員が温めてくれたミルク……熱いうちに飲まないと……	분석가가 특별히 데워준 우유는……따뜻할 때 빨리 마셔야 해…	But... the milk the Adjutant warmed for me... I have to drink it now before it gets cold...						0
45	分析员……我要开动了喵……	分析員……我要開動了喵……	分析員……いただきますニャン……	분석가… 잘 먹겠다냥…	Adjutant... I'm ready, nya...						0
46	就这样，伴随着“啵”的一声闷响。靠着莫名的使命感，猫汐尔强撑着困意，顺利地扭开了保温杯的盖子……	就這樣，伴隨著「啵」的一聲悶響。靠著莫名的使命感，貓汐爾強撐著睏意，順利地扭開了保溫杯的蓋子……	そうして、「ぽん」と音が響いた。使命感に突き動かされて、マーシルは眠気をこらえながら保温カップのフタをなんとか開けた……	 '뽁' 하는 둔탁한 소리가 났다. 캣 시에라는 묘한 사명감에 졸음을 억지로 참아가며 보온병 뚜껑을 열었다…	With a soft pop, and powered by a strange sense of duty, Mauxir, fighting the heavy drowsiness, twisted open the lid...						0
47	然而——	然而——	しかし——	그런데…	However...						0
48	唔喵——	唔喵——	フニャ！	으냥!	Ow, nya—						0
49	就在少女娇嫩的舌尖触到牛奶的刹那，她像触电般猛地弹起身。	就在少女嬌嫩的舌尖觸碰到牛奶的剎那，她像觸電般猛地彈起身。	柔らかな舌先がミルクに触れたその瞬間、まるで電撃に打たれたように勢いよく跳ね上がった。	소녀의 연약한 혀끝이 우유에 닿는 순간, 그녀는 감전된 듯 벌떡 몸을 일으켰다.	But the moment the hot milk touched her soft tongue, she jolted upright like she'd been shocked.						0
50	好烫，好烫喵……	好燙、好燙喵……	あつっ、あついニャ……	뜨거워, 뜨겁다냥……	Hot hot hot, nya!						0
51	她吐着小舌头，用手不停扇风，刚刚积蓄的睡意顷刻间消散无踪。	她吐著小舌頭，用手不停扇風，剛剛積蓄的睡意瞬間消失無蹤。	彼女は舌をぺろっと出しながら手でぱたぱた扇ぐ。さっきまでの眠気は一瞬でどこかへ消えてしまった。	그녀는 작은 혀를 내밀고 손으로 계속 부채질을 해댔다. 방금까지 쌓여 있던 졸음이 순식간에 달아나 버렸다.	Sticking her tongue out, she fanned it frantically with her hand, all sleepiness instantly gone.						0
52	呜喵，这具身体还真是脆弱呢……	嗚喵，這具身體還真是脆弱呢……	本当に脆い体ニャン……	으냥, 이 몸은 정말 연약하구나…	Ow, nya, this body really is fragile...						0
53	要是以前的话……	要是以前的話……	昔だったら……	예전 같았으면…	If only I could go back...						0
54	回想起以前，少女却又突然愣住。	回想起以前，少女卻又突然愣住。	昔のことを思い返して、少女はふと動きを止めた。	과거를 떠올리던 소녀는 갑자기 멈칫했다.	She paused at the thought.						0
55	是啊，若是从前，她根本不知疼痛为何物。	是啊，若是從前，她根本不知疼痛是什麼感覺。	そうだ、以前なら、そもそも痛みなんて知らなかった。	그렇다, 예전이었다면 그녀는 고통이 무엇인지조차 몰랐을 것이다.	Yes, back then, she couldn't feel pain at all.						0
56	可自从与分析员确定了关系，她早已学会了主动避开危险。	但自從與分析員確定了關係，她早已學會了主動避開危險。	だが、分析員と付き合うようになってからは、彼女は自分から危険を避けるようになっていた。	하지만 분석가와 관계를 확실히 한 이후, 그녀는 일찍이 위험을 능동적으로 피하는 법을 배웠다.	But ever since she had established a relationship with the Adjutant, she had learned to avoid danger.						0
57	我的直觉……是不是变迟钝了喵？	我的直覺……是不是變遲鈍了喵？	私の勘が……鈍っちゃったニャン？	내 직감이… 둔해진 건가냥?	Are my senses... getting dull, nya...?						0
58	她轻轻碰了碰依然发红的舌尖，伴随着微微刺痛，心底的困惑悄然浮现。	她輕輕碰了碰依然發紅的舌尖，伴隨著微微刺痛，心底的困惑悄然浮現。	赤くなった舌先にそっと触れると、かすかな痛みとともに、心の奥底から小さな戸惑いが浮かび上がった。	그녀가 여전히 빨갛게 물든 혀끝을 살짝 건드리자, 미세한 따끔거림과 함께 마음속에서 혼란이 조용히 떠올랐다.	She lightly poked her reddened tongue. A faint sting... and a quiet swirl of confusion in her chest.						0
59	少女即便理解了疼痛的保护机制，但偶尔仍会感到困扰。	少女即便理解了疼痛的保護機制，但偶爾仍會感到困擾。	痛覚のメカニズムは理解しているものの、それでも時折、戸惑ってしまうことがあった。	소녀는 고통의 보호 메커니즘을 이해하고 있었지만, 여전히 곤혹스러움을 느낄 때가 있었다.	Even though she understood pain was meant to protect her, it still troubled her at times.						0
60	毕竟这种感受如此强烈，有时甚至干扰了她的专注……	畢竟這種感受如此強烈，有時甚至干擾了她的專注……	この感覚はあまりにも強烈で、ときには集中力すら奪ってしまうほどで……	이렇게 강렬한 감각이 때로는 심지어 그녀가 집중하는 것을 방해하곤 했으니까…	It was so intense that sometimes it even messed with her concentration...						0
61	……	……	……	……	...						0
b-1											0
62	揉揉猫猫脑袋	揉揉貓貓腦袋	頭をなでる	냥이의 머리를 쓰다듬는다	Ruffle her hair						0
63	唔喵！分析员什么时候醒的？！	唔喵！分析員什麼時候醒的？！	フニャ！分析員、いつ起きたの！？	으냥! 분석가, 언제 깬 거야?!	Mmm, nya! Wh—When did you wake up?						0
64	嗯，让我想想……啊，大概是从那声"喵"开始就醒了吧。	嗯，讓我想想……啊，大概是從那聲「喵」開始就醒了吧。	そうだな……「ニャン」って声が聞こえたあたりで目が覚めたよ。	음, 그게… 아, 아마 그 '냥' 소리부터 깬 것 같아.	Hmm... Let me think... Ah, probably since the moment you said "nya."						0
65	对不起喵……把分析员吵醒了。	對不起喵……把分析員吵醒了。	ごめんなさいニャン……分析員を起こしちゃって。	미안하다냥… 분석가를 깨워버렸네.	Sorry I woke you up... nya...						0
66	少女低下头，语气里带着真诚的歉意。	少女低下頭，語氣裡帶著真誠的歉意。	少女はうつむき、その声には真摯な謝意がにじんでいた。	소녀는 고개를 숙이고 진심이 느껴지는 말투로 사과했다.	The girl spoke in a sincerely apologetic tone, then lowered her head.						0
67	……反差感，通常情况下，她不是应该再和我多说两句不着边际的俏皮话吗？	……反差感，正常情況下，她不是應該再跟我多說兩句文不對題的俏皮話嗎？	……いつもなら、もっと取り留めのない軽口を二、三言返してくるはずなのに。	… 반전이었다. 평소 같았으면 그녀는 농담을 두어 마디 더 나눴을 텐데?	...Which wasn't like her at all. Normally she would've followed up with a few more playful lines.						0
68	比如"分析员说的是哪一声喵喵？"	例如「分析員說的是哪一聲喵喵？」	たとえば「どのニャンのこと？」とか。	예를 들면 "분석가가 말하는 건 어느 냥냥 소리인데?"	Like, "Which 'nya' was the one that woke you up, Adjutant?"						0
69	但此刻的她，实在显得过分乖巧了。	但此刻的她，實在是顯得太乖巧了。	今の彼女は、あまりにもお行儀が良すぎる。	하지만 지금의 그녀는 지나치게 순순했다.	But right now, she was being uncharacteristically well-behaved.						0
70	猫汐尔双手规规矩矩放在腿上，坐得端端正正，却隐隐透出几分落寞。看着她这个样子，我更加确信了——	貓汐爾雙手規規矩矩放在腿上，坐得端端正正，卻隱隱透出幾分落寞。看著她這個樣子，我更加確信了——	マーシルは両手をひざの上に揃え、背筋をぴんと伸ばして座っているのに、どこか寂しげな影が差していた。そんな彼女の様子を見て、私はますます確信を深めた——	두 손을 무릎 위에 가지런히 올리고 단정하게 앉아 있는 캣 시에라에게서 은근한 쓸쓸함이 느껴졌다. 그리고 그녀의 그런 모습에 나는 더욱 확신했다.	Mauxir just sat there, hands neatly on her lap, posture polite but tinged with sadness. This only confirmed what I suspected...						0
71	她确实藏着心事……果然，还是因为疼痛恢复了之后还不适应的缘故吧。	她確實藏著心事……果然，還是因為疼痛恢復了之後還不適應的緣故吧。	やっぱり、彼女は何かを抱え込んでいる……痛覚が戻ったことにまだ慣れていないのが原因なのだろう。	그녀는 무언가 마음에 걸리는 게 분명했다… 역시, 통증을 느끼게 된 뒤로 아직 적응하지 못한 탓일 것이다.	She was hiding something. It must've been because she still wasn't used to feeling pain.						0
72	舌头，被烫到了吗？	舌頭，被燙到了嗎？	舌……やけどしたのか？	혀를 데었어?	You burned your tongue?						0
73	嗯喵……	嗯喵……	ウニャ……	으냥…	Mm-hmm...						0
74	抱歉，早知道就先凉一凉再放进保温杯里了……	抱歉，早知道就先放涼一下再倒進保溫杯裡了……	ごめん、冷ましてから保温カップに入れるべきだったな……	미안해, 미리 식힌 다음에 보온병에 담을 걸 그랬네…	Sorry. I should've let it cool before putting it in the thermos...						0
75	不是分析员的错，是我自己着急想喝分析员的牛奶喵……	不是分析員的錯，是我自己急著想喝分析員的牛奶喵……	分析員のせいじゃないニャン、私が早く分析員のミルクを飲みたくて焦っただけニャン……	분석가의 잘못이 아니야. 내가 얼른 분석가의 우유를 마시려다 그런 거다냥…	It's not your fault, Adjutant. I was just in a hurry to drink the milk you made for me, nya...						0
76	猫汐尔鼓起脸颊，一脸认真地说道。	貓汐爾鼓起臉頰，一臉認真地說道。	マーシルはほっぺを膨らませ、真剣な顔で言った。	캣 시에라가 볼을 부풀리며 진지한 표정으로 말했다.	Mauxir puffed her cheeks, looking serious.						0
77	所以，该道歉的是我喵。	所以，該道歉的是我喵。	だから、謝るのは私のほうニャン。	그러니까, 사과해야 할 사람은 나다냥.	So I'm the one who should apologize, nya.						0
78	在莫名其妙的地方较真也是猫汐尔跳脱而又可爱的地方。	在莫名其妙的地方較真也是貓汐爾跳脫而又可愛的地方。	変なところで頑固になるのも、マーシルの可愛いところだ。	엉뚱한 곳에서 진지해지는 것도 캣 시에라의 통통 튀는 귀여운 면이다.	Only Mauxir would get stubborn about something like this in such a strangely cute way.						0
79	见状我只得无奈地笑了笑，然后拍了拍她的小小脑袋。	見狀我只好無奈地笑了笑，然後拍拍她小小的腦袋。	その様子に私は思わず苦笑し、そっと頭を撫でた。	나는 어쩔 수 없이 웃으며 그녀의 작은 머리를 쓰다듬었다.	I sighed and patted her small head with a smile.						0
80	好好好，那我接受猫猫的道歉。	好好好，那我接受貓貓的道歉。	はいはい、許すよ。	알았어 알았어, 그럼 냥이의 사과를 받아줄게.	Alright, alright. I accept it.						0
81	哼喵~	哼喵~	ふふん！	흥이다냥~	Hmph, nya~						0
82	少女双手叉腰，从那小小的鼻腔中发出了可爱的呼声。	少女雙手叉腰，從那小小的鼻腔中發出了可愛的呼聲。	少女は腰に両手を当て、鼻から可愛らしい声を漏らした。	양손을 허리에 올린 소녀는 작은 콧구멍에서 귀여운 소리를 냈다.	The girl put her hands on her hips and let out an adorable huff from her tiny nose.						0
83	怎么又突然得意起来了……	怎麼又突然得意起來了……	どうして急に得意げになるんだ……	왜 또 갑자기 의기양양해진 거지…	Now she looked all pleased with herself...						0
84	不过好在，看上去总算是恢复了一点往日的精神了。	不過好在，看上去總算是恢復了一點往日的精神了。	でもいつもの元気が戻ってきたみたいで、とにかく安心した。	하지만 다행히도, 평소의 생기를 조금은 되찾은 것 같았다.	At least her usual spirit was coming back a bit.						0
85	……	……	……	……	...						0
86	但果然，还是处理一下比较好……	但果然，還是處理一下比較好……	とはいえ、やっぱり処理しておいたほうがよさそうだな……	하지만 그래도 너무 기대하지 않는 게 좋을 것이다…	Still, better to treat it...						0
87	稍等一下。	稍等一下。	ちょっと待って。	조금만 기다려.	Just a moment.						0
88	分析员？	分析員？	分析員？	분석가?	Adjutant?						0
89	我起身走向身后的桌台，然后接了一杯冰水。	我起身走向身後的桌台，然後裝了一杯冰水。	私は立ち上がって背後のテーブルへ向かい、グラスに氷水を注いだ。	나는 자리에서 일어나 뒤쪽 테이블로 가서 얼음물을 한 잔 받았다.	I went to the counter and poured a cup of cold water.						0
90	来张嘴。	來張嘴。	ほら、口を開けて。	입 벌려봐.	Open your mouth.						0
91	哎？现在吗……但是我刚刚已经喝了那么多分析员的牛奶，现在已经喝不下更多的……	欸？現在嗎……但是我剛剛已經喝了那麼多分析員的牛奶，現在已經喝不下更多的……	え、今？……さっき分析員のミルクをたくさん飲んだばかりで、もうこれ以上は……	에? 지금…? 하지만 방금 분석가의 우유를 많이 마셔서, 이제 더 이상은 못 마실 것 같은데…	Eh? Right now? But I just drank so much of the Adjutant's milk... I don't think I can drink any more...						0
92	我说你啊……	我說你啊……	まったく君は……	너 정말…	You...						0
b-2											0
96	轻敲猫猫头	輕敲貓貓頭	頭を小突く	냥이의 머리를 톡톡 두드린다	Tap her on the head						0
97	唔喵——	唔喵——	フニャ！	으냥!	Ngh, nya...						0
98	毫无疑问，此时此刻正和我打趣的猫汐尔的精神已经完全恢复过来了。	毫無疑問，此時此刻正和我打趣的貓汐爾的精神已經完全恢復過來了。	こうして私と軽口を叩けるマーシルは、すっかり元気を取り戻したようだ。	의심할 여지 없이, 지금 나와 농담을 주고받고 있는 캣 시에라의 컨디션은 완전히 회복된 것 같았다.	Without a doubt, Mauxir teasing me now was completely back to her old self.						0
99	乖乖张嘴，我看看你舌头。	乖乖張嘴，我看看你舌頭。	ほら、口を開けて、舌を見せて。	얌전히 입 벌려, 혀 좀 볼게.	Now, open up. Let me take a look.						0
100	我知道了喵……	我知道了喵……	わかったニャン……	알았다냥…	Okay, nya...						0
101	啊——	啊——	あ——	아~	Ahhh~						0
102	我轻轻托住她软呼呼的下巴，猫汐尔顺从地扬起脸，双唇分开，呼出带着奶香的温热气息。	我輕輕托住她軟呼呼的下巴，貓汐爾順從地揚起臉，雙唇分開，呼出帶著奶香的溫熱氣息。	柔らかい顎を持ち上げると、マーシルは素直に顔を上げ、唇を開き、ミルクの香りを含んだ温かな吐息をこぼした。	내가 그녀의 보드라운 턱을 살짝 받치자, 캣 시에라는 순순히 얼굴을 들어 올리며 입을 벌렸다. 우유 향이 섞인 따뜻한 숨결이 새어 나왔다.	I gently lifted her soft chin. Mauxir tilted her face up, lips parting, warm breath drifting out with a hint of milk.						0
